# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-07-12 15:03:25 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01449790 Beltzville Lake near Parryville, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01449790
#            TS   parameter     statistic     Description
#        307657       00062     00003     Elevation of reservoir water surface above datum, feet (Mean)
#        307980       00062     00002     Elevation of reservoir water surface above datum, feet (Minimum)
#        307981       00062     00001     Elevation of reservoir water surface above datum, feet (Maximum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	307657_00062_00003	307657_00062_00003_cd	307980_00062_00002	307980_00062_00002_cd	307981_00062_00001	307981_00062_00001_cd
USGS	01449790	2017-04-11	628.22	A	628.05	A	628.49	A
USGS	01449790	2017-04-12	627.98	A	627.95	A	628.05	A
USGS	01449790	2017-04-13	627.98	A	627.97	A	627.99	A
USGS	01449790	2017-04-14	627.98	A	627.96	A	628.01	A
USGS	01449790	2017-04-15	628.04	A	628.01	A	628.07	A
USGS	01449790	2017-04-16	628.08	A	628.06	A	628.12	A
USGS	01449790	2017-04-17	628.13	A	628.12	A	628.14	A
USGS	01449790	2017-04-18	628.11	A	628.08	A	628.13	A
USGS	01449790	2017-04-19	628.04	A	628.00	A	628.08	A
USGS	01449790	2017-04-20	627.98	A	627.97	A	628.00	A
USGS	01449790	2017-04-21	628.07	A	627.99	A	628.13	A
USGS	01449790	2017-04-22	628.15	A	628.12	A	628.17	A
USGS	01449790	2017-04-23	628.17	A	628.16	A	628.17	A
USGS	01449790	2017-04-24	628.15	A	628.11	A	628.17	A
USGS	01449790	2017-04-25	628.09	A	628.06	A	628.12	A
USGS	01449790	2017-04-26	628.04	A	628.03	A	628.06	A
USGS	01449790	2017-04-27	628.08	A	628.06	A	628.09	A
USGS	01449790	2017-04-28	628.09	A	628.08	A	628.11	A
USGS	01449790	2017-04-29	628.14	A	628.10	A	628.17	A
USGS	01449790	2017-04-30	628.18	A	628.17	A	628.20	A
USGS	01449790	2017-05-01	628.17	A	628.12	A	628.20	A
USGS	01449790	2017-05-02	628.10	A	628.06	A	628.15	A
USGS	01449790	2017-05-03	628.03	A	628.00	A	628.06	A
USGS	01449790	2017-05-04	628.03	A	628.02	A	628.04	A
USGS	01449790	2017-05-05	628.11	A	628.03	A	628.16	A
USGS	01449790	2017-05-06	628.15	A	628.13	A	628.17	A
USGS	01449790	2017-05-07	628.09	A	628.06	A	628.13	A
USGS	01449790	2017-05-08	628.04	A	628.02	A	628.07	A
USGS	01449790	2017-05-09	628.07	A	628.06	A	628.09	A
USGS	01449790	2017-05-10	628.07	A	628.03	A	628.09	A
USGS	01449790	2017-05-11	628.01	A	627.99	A	628.03	A
USGS	01449790	2017-05-12	628.02	A	628.00	A	628.04	A
USGS	01449790	2017-05-13	628.18	A	628.04	A	628.38	A
USGS	01449790	2017-05-14	628.51	A	628.38	A	628.63	A
USGS	01449790	2017-05-15	628.62	A	628.47	A	628.70	A
USGS	01449790	2017-05-16	628.39	A	628.34	A	628.47	A
USGS	01449790	2017-05-17	628.24	A	628.15	A	628.34	A
USGS	01449790	2017-05-18	628.07	A	628.03	A	628.15	A
USGS	01449790	2017-05-19	628.03	A	628.00	A	628.09	A
USGS	01449790	2017-05-20	628.16	A	628.08	A	628.24	A
USGS	01449790	2017-05-21	628.28	A	628.24	A	628.32	A
USGS	01449790	2017-05-22	628.29	A	628.22	A	628.34	A
USGS	01449790	2017-05-23	628.14	A	628.08	A	628.22	A
USGS	01449790	2017-05-24	628.05	A	628.04	A	628.08	A
USGS	01449790	2017-05-25	628.07	A	628.05	A	628.10	A
USGS	01449790	2017-05-26	628.09	A	628.07	A	628.10	A
USGS	01449790	2017-05-27	628.10	A	628.10	A	628.11	A
USGS	01449790	2017-05-28	628.10	A	628.10	A	628.12	A
USGS	01449790	2017-05-29	628.22	A	628.12	A	628.32	A
USGS	01449790	2017-05-30	628.28	A	628.17	A	628.35	A
USGS	01449790	2017-05-31	628.08	A	628.04	A	628.17	A
USGS	01449790	2017-06-01	628.01	A	628.00	A	628.04	A
USGS	01449790	2017-06-02	628.02	A	628.00	A	628.05	A
USGS	01449790	2017-06-03	628.06	A	628.04	A	628.09	A
USGS	01449790	2017-06-04	628.11	A	628.08	A	628.15	A
USGS	01449790	2017-06-05	628.15	A	628.10	A	628.18	A
USGS	01449790	2017-06-06	628.18	A	628.10	A	628.21	A
USGS	01449790	2017-06-07	628.14	A	628.12	A	628.20	A
USGS	01449790	2017-06-08	628.09	A	628.08	A	628.12	A
USGS	01449790	2017-06-09	628.09	A	628.08	A	628.11	A
USGS	01449790	2017-06-10	628.13	A	628.11	A	628.16	A
USGS	01449790	2017-06-11	628.17	A	628.16	A	628.18	A
USGS	01449790	2017-06-12	628.17	A	628.15	A	628.18	A
USGS	01449790	2017-06-13	628.11	A	628.08	A	628.15	A
USGS	01449790	2017-06-14	628.06	A	628.06	A	628.08	A
USGS	01449790	2017-06-15	628.06	A	628.05	A	628.07	A
USGS	01449790	2017-06-16	628.06	A	628.05	A	628.08	A
USGS	01449790	2017-06-17	628.11	A	628.08	A	628.14	A
USGS	01449790	2017-06-18	628.16	A	628.13	A	628.18	A
USGS	01449790	2017-06-19	628.20	A	628.15	A	628.25	A
USGS	01449790	2017-06-20	628.19	A	628.08	A	628.26	A
USGS	01449790	2017-06-21	628.02	A	627.98	A	628.08	A
USGS	01449790	2017-06-22	628.04	A	628.02	A	628.08	A
USGS	01449790	2017-06-23	628.11	A	628.07	A	628.14	A
USGS	01449790	2017-06-24	628.23	A	628.14	A	628.27	A
USGS	01449790	2017-06-25	628.27	A	628.27	A	628.29	A
USGS	01449790	2017-06-26	628.24	A	628.20	A	628.28	A
USGS	01449790	2017-06-27	628.15	A	628.12	A	628.21	A
USGS	01449790	2017-06-28	628.11	A	628.10	A	628.12	A
USGS	01449790	2017-06-29	628.10	A	628.07	A	628.11	A
USGS	01449790	2017-06-30	628.06	A	628.04	A	628.08	A
USGS	01449790	2017-07-01	628.08	A	628.07	A	628.10	A
USGS	01449790	2017-07-02	628.10	A	628.09	A	628.11	A
USGS	01449790	2017-07-03	628.10	A	628.09	A	628.11	A
USGS	01449790	2017-07-04	628.10	A	628.09	A	628.11	A
USGS	01449790	2017-07-05	628.08	A	628.07	A	628.10	A
USGS	01449790	2017-07-06	628.06	A	628.05	A	628.07	A
USGS	01449790	2017-07-07	628.25	A	628.05	A	628.32	A
USGS	01449790	2017-07-08	628.25	A	628.17	A	628.31	A
USGS	01449790	2017-07-09	628.09	A	628.04	A	628.17	A
USGS	01449790	2017-07-10	628.05	A	628.04	A	628.06	A
USGS	01449790	2017-07-11	628.05	A	628.04	A	628.06	A
USGS	01449790	2017-07-12	628.05	A	628.04	A	628.06	A
USGS	01449790	2017-07-13	628.06	A	628.04	A	628.09	A
USGS	01449790	2017-07-14	628.11	A	628.08	A	628.17	A
USGS	01449790	2017-07-15	628.18	A	628.16	A	628.19	A
USGS	01449790	2017-07-16	628.19	A	628.19	A	628.20	A
USGS	01449790	2017-07-17	628.17	A	628.13	A	628.19	A
USGS	01449790	2017-07-18	628.09	A	628.07	A	628.13	A
USGS	01449790	2017-07-19	628.06	A	628.04	A	628.07	A
USGS	01449790	2017-07-20	628.04	A	627.95	A	628.08	A
USGS	01449790	2017-07-21	628.08	A	628.07	A	628.09	A
USGS	01449790	2017-07-22	628.08	A	628.07	A	628.11	A
USGS	01449790	2017-07-23	628.10	A	628.10	A	628.11	A
USGS	01449790	2017-07-24	628.24	A	628.10	A	628.33	A
USGS	01449790	2017-07-25	628.07	A	628.01	A	628.20	A
USGS	01449790	2017-07-26	628.00	A	627.99	A	628.01	A
USGS	01449790	2017-07-27	628.00	A	627.99	A	628.03	A
USGS	01449790	2017-07-28	628.05	A	628.03	A	628.08	A
USGS	01449790	2017-07-29	628.09	A	628.07	A	628.10	A
USGS	01449790	2017-07-30	628.10	A	628.09	A	628.10	A
USGS	01449790	2017-07-31	628.10	A	628.09	A	628.10	A
USGS	01449790	2017-08-01	628.10	A	628.09	A	628.12	A
USGS	01449790	2017-08-02	628.13	A	628.12	A	628.15	A
USGS	01449790	2017-08-03	628.10	A	628.08	A	628.12	A
USGS	01449790	2017-08-04	628.07	A	628.05	A	628.09	A
USGS	01449790	2017-08-05	628.17	A	628.07	A	628.19	A
USGS	01449790	2017-08-06	628.18	A	628.17	A	628.19	A
USGS	01449790	2017-08-07	628.15	A	628.10	A	628.17	A
USGS	01449790	2017-08-08	628.06	A	628.02	A	628.11	A
USGS	01449790	2017-08-09	628.01	A	628.00	A	628.02	A
USGS	01449790	2017-08-10	628.03	A	628.02	A	628.05	A
USGS	01449790	2017-08-11	628.08	A	628.05	A	628.20	A
USGS	01449790	2017-08-12	628.37	A	628.20	A	628.48	A
USGS	01449790	2017-08-13	628.54	A	628.48	A	628.59	A
USGS	01449790	2017-08-14	628.59	A	628.47	A	628.64	A
USGS	01449790	2017-08-15	628.27	A	628.07	A	628.47	A
USGS	01449790	2017-08-16	627.97	A	627.95	A	628.07	A
USGS	01449790	2017-08-17	627.98	A	627.96	A	628.00	A
USGS	01449790	2017-08-18	628.07	A	628.00	A	628.12	A
USGS	01449790	2017-08-19	628.13	A	628.12	A	628.16	A
USGS	01449790	2017-08-20	628.14	A	628.13	A	628.15	A
USGS	01449790	2017-08-21	628.12	A	628.10	A	628.15	A
USGS	01449790	2017-08-22	628.13	A	628.09	A	628.19	A
USGS	01449790	2017-08-23	628.20	A	628.14	A	628.23	A
USGS	01449790	2017-08-24	628.07	A	628.05	A	628.14	A
USGS	01449790	2017-08-25	628.03	A	628.02	A	628.05	A
USGS	01449790	2017-08-26	628.05	A	628.04	A	628.07	A
USGS	01449790	2017-08-27	628.06	A	628.06	A	628.07	A
USGS	01449790	2017-08-28	628.06	A	628.05	A	628.07	A
USGS	01449790	2017-08-29	628.06	A	628.05	A	628.06	A
USGS	01449790	2017-08-30	628.04	A	628.03	A	628.05	A
USGS	01449790	2017-08-31	628.03	A	628.01	A	628.03	A
USGS	01449790	2017-09-01	628.00	A	627.97	A	628.01	A
USGS	01449790	2017-09-02	627.96	A	627.95	A	627.99	A
USGS	01449790	2017-09-03	628.02	A	627.98	A	628.05	A
USGS	01449790	2017-09-04	628.06	A	628.05	A	628.06	A
USGS	01449790	2017-09-05	628.07	A	628.04	A	628.11	A
USGS	01449790	2017-09-06	628.15	A	628.11	A	628.18	A
USGS	01449790	2017-09-07	628.06	A	628.01	A	628.14	A
USGS	01449790	2017-09-08	628.01	A	627.98	A	628.03	A
USGS	01449790	2017-09-09	628.05	A	628.03	A	628.07	A
USGS	01449790	2017-09-10	628.08	A	628.07	A	628.10	A
USGS	01449790	2017-09-11	628.09	A	628.07	A	628.10	A
USGS	01449790	2017-09-12	628.04	A	628.02	A	628.07	A
USGS	01449790	2017-09-13	628.01	A	628.00	A	628.03	A
USGS	01449790	2017-09-14	628.04	A	628.03	A	628.05	A
USGS	01449790	2017-09-15	628.05	A	628.05	A	628.07	A
USGS	01449790	2017-09-16	628.08	A	628.07	A	628.10	A
USGS	01449790	2017-09-17	628.10	A	628.09	A	628.11	A
USGS	01449790	2017-09-18	628.09	A	628.07	A	628.10	A
USGS	01449790	2017-09-19	628.05	A	628.01	A	628.07	A
USGS	01449790	2017-09-20	628.00	A	627.98	A	628.01	A
USGS	01449790	2017-09-21	627.98	A	627.98	A	627.99	A
USGS	01449790	2017-09-22	627.98	A	627.97	A	627.99	A
USGS	01449790	2017-09-23	628.00	A	627.99	A	628.01	A
USGS	01449790	2017-09-24	628.01	A	628.00	A	628.02	A
USGS	01449790	2017-09-25	628.03	A	628.02	A	628.04	A
USGS	01449790	2017-09-26	628.04	A	628.03	A	628.04	A
USGS	01449790	2017-09-27	628.04	A	628.04	A	628.05	A
USGS	01449790	2017-09-28	628.04	A	628.02	A	628.06	A
USGS	01449790	2017-09-29	628.02	A	628.01	A	628.03	A
USGS	01449790	2017-09-30	628.01	A	628.00	A	628.03	A
USGS	01449790	2017-10-01	628.00	A	628.00	A	628.01	A
USGS	01449790	2017-10-02	628.00	A	627.99	A	628.01	A
USGS	01449790	2017-10-03	628.01	A	628.00	A	628.02	A
USGS	01449790	2017-10-04	628.01	A	628.01	A	628.03	A
USGS	01449790	2017-10-05	628.03	A	628.03	A	628.05	A
USGS	01449790	2017-10-06	628.06	A	628.05	A	628.07	A
USGS	01449790	2017-10-07	628.07	A	628.06	A	628.08	A
USGS	01449790	2017-10-08	628.11	A	628.07	A	628.16	A
USGS	01449790	2017-10-09	628.29	A	628.16	A	628.42	A
USGS	01449790	2017-10-10	628.37	A	628.18	A	628.47	A
USGS	01449790	2017-10-11	628.06	A	628.02	A	628.18	A
USGS	01449790	2017-10-12	628.04	A	628.02	A	628.06	A
USGS	01449790	2017-10-13	628.02	A	628.01	A	628.03	A
USGS	01449790	2017-10-14	628.02	A	628.01	A	628.02	A
USGS	01449790	2017-10-15	628.02	A	628.01	A	628.02	A
USGS	01449790	2017-10-16	628.02	A	628.01	A	628.04	A
USGS	01449790	2017-10-17	628.00	A	627.98	A	628.01	A
USGS	01449790	2017-10-18	627.98	A	627.97	A	627.99	A
USGS	01449790	2017-10-19	627.99	A	627.98	A	628.01	A
USGS	01449790	2017-10-20	628.02	A	628.00	A	628.03	A
USGS	01449790	2017-10-21	628.04	A	628.03	A	628.05	A
USGS	01449790	2017-10-22	628.06	A	628.05	A	628.08	A
USGS	01449790	2017-10-23	628.08	A	628.06	A	628.10	A
USGS	01449790	2017-10-24	628.08	A	628.04	A	628.12	A
USGS	01449790	2017-10-25	628.12	A	628.10	A	628.13	A
USGS	01449790	2017-10-26	628.07	A	628.04	A	628.10	A
USGS	01449790	2017-10-27	628.01	A	628.00	A	628.04	A
USGS	01449790	2017-10-28	628.00	A	627.99	A	628.01	A
USGS	01449790	2017-10-29	628.03	A	628.00	A	628.18	A
USGS	01449790	2017-10-30	628.20	A	628.14	A	628.25	A
USGS	01449790	2017-10-31	628.07	A	628.02	A	628.15	A
USGS	01449790	2017-11-01	628.01	A	627.99	A	628.02	A
USGS	01449790	2017-11-02	628.01	A	627.99	A	628.01	A
USGS	01449790	2017-11-03	628.03	A	628.01	A	628.04	A
USGS	01449790	2017-11-04	628.04	A	628.02	A	628.04	A
USGS	01449790	2017-11-05	628.06	A	628.03	A	628.07	A
USGS	01449790	2017-11-06	628.07	A	628.06	A	628.09	A
USGS	01449790	2017-11-07	628.07	A	628.05	A	628.08	A
USGS	01449790	2017-11-08	628.07	A	628.06	A	628.08	A
USGS	01449790	2017-11-09	628.08	A	628.06	A	628.09	A
USGS	01449790	2017-11-10	628.09	A	628.06	A	628.11	A
USGS	01449790	2017-11-11	628.05	A	628.04	A	628.07	A
USGS	01449790	2017-11-12	628.02	A	628.01	A	628.04	A
USGS	01449790	2017-11-13	628.01	A	628.00	A	628.01	A
USGS	01449790	2017-11-14	628.01	A	628.00	A	628.01	A
USGS	01449790	2017-11-15	628.01	A	628.01	A	628.02	A
USGS	01449790	2017-11-16	628.02	A	628.00	A	628.04	A
USGS	01449790	2017-11-17	628.02	A	628.01	A	628.04	A
USGS	01449790	2017-11-18	628.04	A	628.01	A	628.07	A
USGS	01449790	2017-11-19	628.10	A	628.07	A	628.14	A
USGS	01449790	2017-11-20	628.13	A	628.12	A	628.15	A
USGS	01449790	2017-11-21	628.09	A	628.08	A	628.12	A
USGS	01449790	2017-11-22	628.06	A	628.05	A	628.08	A
USGS	01449790	2017-11-23	628.07	A	628.06	A	628.07	A
USGS	01449790	2017-11-24	628.07	A	628.07	A	628.09	A
USGS	01449790	2017-11-25	628.09	A	628.08	A	628.11	A
USGS	01449790	2017-11-26	628.11	A	628.10	A	628.12	A
USGS	01449790	2017-11-27	628.11	A	628.10	A	628.13	A
USGS	01449790	2017-11-28	628.09	A	628.06	A	628.11	A
USGS	01449790	2017-11-29	628.05	A	628.03	A	628.07	A
USGS	01449790	2017-11-30	628.03	A	628.01	A	628.04	A
USGS	01449790	2017-12-01	628.04	A	628.02	A	628.04	A
USGS	01449790	2017-12-02	628.04	A	628.03	A	628.04	A
USGS	01449790	2017-12-03	628.04	A	628.03	A	628.04	A
USGS	01449790	2017-12-04	628.04	A	628.03	A	628.05	A
USGS	01449790	2017-12-05	628.05	A	628.03	A	628.07	A
USGS	01449790	2017-12-06	628.08	A	628.05	A	628.08	A
USGS	01449790	2017-12-07	628.08	A	628.07	A	628.09	A
USGS	01449790	2017-12-08	628.07	A	628.07	A	628.08	A
USGS	01449790	2017-12-09	628.08	A	628.07	A	628.10	A
USGS	01449790	2017-12-10	628.09	A	628.08	A	628.10	A
USGS	01449790	2017-12-11	628.09	A	628.08	A	628.09	A
USGS	01449790	2017-12-12	628.08	A	628.06	A	628.10	A
USGS	01449790	2017-12-13	628.06	A	628.04	A	628.09	A
USGS	01449790	2017-12-14	628.07	A	628.06	A	628.08	A
USGS	01449790	2017-12-15	628.04	A	628.03	A	628.06	A
USGS	01449790	2017-12-16	628.03	A	628.02	A	628.04	A
USGS	01449790	2017-12-17	628.03	A	628.02	A	628.04	A
USGS	01449790	2017-12-18	628.02	A	628.01	A	628.03	A
USGS	01449790	2017-12-19	628.01	A	628.00	A	628.02	A
USGS	01449790	2017-12-20	628.01	A	628.00	A	628.02	A
USGS	01449790	2017-12-21	628.00	A	627.99	A	628.01	A
USGS	01449790	2017-12-22	628.00	A	627.99	A	628.01	A
USGS	01449790	2017-12-23	628.06	A	628.00	A	628.12	A
USGS	01449790	2017-12-24	628.16	A	628.11	A	628.21	A
USGS	01449790	2017-12-25	628.23	A	628.19	A	628.26	A
USGS	01449790	2017-12-26	628.25	A	628.21	A	628.27	A
USGS	01449790	2017-12-27	628.14	A	628.08	A	628.21	A
USGS	01449790	2017-12-28	628.04	A	628.02	A	628.08	A
USGS	01449790	2017-12-29	628.04	A	628.03	A	628.06	A
USGS	01449790	2017-12-30	628.07	A	628.05	A	628.08	A
USGS	01449790	2017-12-31	628.09	A	628.08	A	628.11	A
USGS	01449790	2018-01-01	628.11	A	628.10	A	628.11	A
USGS	01449790	2018-01-02	628.11	A	628.10	A	628.11	A
USGS	01449790	2018-01-03	628.11	A	628.10	A	628.12	A
USGS	01449790	2018-01-04	628.11	A	628.09	A	628.14	A
USGS	01449790	2018-01-05	628.10	A	628.07	A	628.12	A
USGS	01449790	2018-01-06	628.08	A	628.06	A	628.10	A
USGS	01449790	2018-01-07	628.06	A	628.04	A	628.08	A
USGS	01449790	2018-01-08	628.04	A	628.03	A	628.05	A
USGS	01449790	2018-01-09	628.04	A	628.03	A	628.05	A
USGS	01449790	2018-01-10	628.03	A	628.02	A	628.04	A
USGS	01449790	2018-01-11	628.02	A	628.01	A	628.03	A
USGS	01449790	2018-01-12	628.16	A	628.02	A	628.40	A
USGS	01449790	2018-01-13	628.84	A	628.40	A	629.05	A
USGS	01449790	2018-01-14	629.03	A	628.98	A	629.06	A
USGS	01449790	2018-01-15	628.86	A	628.74	A	628.98	A
USGS	01449790	2018-01-16	628.59	A	628.44	A	628.74	A
USGS	01449790	2018-01-17	628.31	A	628.22	A	628.44	A
USGS	01449790	2018-01-18	628.13	A	628.07	A	628.22	A
USGS	01449790	2018-01-19	628.02	A	628.00	A	628.07	A
USGS	01449790	2018-01-20	628.04	A	628.03	A	628.05	A
USGS	01449790	2018-01-21	628.05	A	628.04	A	628.06	A
USGS	01449790	2018-01-22	628.06	A	628.05	A	628.07	A
USGS	01449790	2018-01-23	628.32	A	628.06	A	628.59	A
USGS	01449790	2018-01-24	628.61	A	628.50	A	628.67	A
USGS	01449790	2018-01-25	628.32	A	628.19	A	628.50	A
USGS	01449790	2018-01-26	628.13	A	628.09	A	628.19	A
USGS	01449790	2018-01-27	628.27	A	628.18	A	628.35	A
USGS	01449790	2018-01-28	628.44	A	628.35	A	628.52	A
USGS	01449790	2018-01-29	628.52	A	628.45	A	628.56	A
USGS	01449790	2018-01-30	628.36	A	628.26	A	628.45	A
USGS	01449790	2018-01-31	628.18	A	628.12	A	628.26	A
USGS	01449790	2018-02-01	628.07	A	628.02	A	628.13	A
USGS	01449790	2018-02-02	628.00	A	627.97	A	628.03	A
USGS	01449790	2018-02-03	627.98	A	627.97	A	627.99	A
USGS	01449790	2018-02-04	628.00	A	627.97	A	628.07	A
USGS	01449790	2018-02-05	628.10	A	628.06	A	628.13	A
USGS	01449790	2018-02-06	628.02	A	628.00	A	628.06	A
USGS	01449790	2018-02-07	628.05	A	628.00	A	628.11	A
USGS	01449790	2018-02-08	628.11	A	628.07	A	628.13	A
USGS	01449790	2018-02-09	628.03	A	628.01	A	628.07	A
USGS	01449790	2018-02-10	628.01	A	628.00	A	628.02	A
USGS	01449790	2018-02-11	628.12	A	628.01	A	628.34	A
USGS	01449790	2018-02-12	628.51	A	628.34	A	628.56	A
USGS	01449790	2018-02-13	628.51	A	628.45	A	628.55	A
USGS	01449790	2018-02-14	628.38	A	628.31	A	628.46	A
USGS	01449790	2018-02-15	628.26	A	628.22	A	628.31	A
USGS	01449790	2018-02-16	628.27	A	628.22	A	628.31	A
USGS	01449790	2018-02-17	628.29	A	628.26	A	628.32	A
USGS	01449790	2018-02-18	628.25	A	628.19	A	628.30	A
USGS	01449790	2018-02-19	628.11	A	628.02	A	628.20	A
USGS	01449790	2018-02-20	627.98	A	627.96	A	628.02	A
USGS	01449790	2018-02-21	628.05	A	628.02	A	628.07	A
USGS	01449790	2018-02-22	628.10	A	628.06	A	628.19	A
USGS	01449790	2018-02-23	628.26	A	628.19	A	628.30	A
USGS	01449790	2018-02-24	628.30	A	628.29	A	628.32	A
USGS	01449790	2018-02-25	628.58	A	628.31	A	628.95	A
USGS	01449790	2018-02-26	629.12	A	628.95	A	629.20	A
USGS	01449790	2018-02-27	628.89	A	628.66	A	629.08	A
USGS	01449790	2018-02-28	628.40	A	628.18	A	628.66	A
USGS	01449790	2018-03-01	628.05	A	627.98	A	628.18	A
USGS	01449790	2018-03-02	628.21	A	628.02	A	628.40	A
USGS	01449790	2018-03-03	628.46	A	628.34	A	628.54	A
USGS	01449790	2018-03-04	628.58	A	628.53	A	628.62	A
USGS	01449790	2018-03-05	628.48	A	628.19	A	628.62	A
USGS	01449790	2018-03-06	627.99	A	627.92	A	628.19	A
USGS	01449790	2018-03-07	627.91	A	627.88	A	627.93	A
USGS	01449790	2018-03-08	627.86	A	627.83	A	627.90	A
USGS	01449790	2018-03-09	627.93	A	627.89	A	627.98	A
USGS	01449790	2018-03-10	628.03	A	627.97	A	628.07	A
USGS	01449790	2018-03-11	628.09	A	628.07	A	628.11	A
USGS	01449790	2018-03-12	628.11	A	628.09	A	628.12	A
USGS	01449790	2018-03-13	628.06	A	628.03	A	628.09	A
USGS	01449790	2018-03-14	628.00	A	627.99	A	628.03	A
USGS	01449790	2018-03-15	628.00	A	627.99	A	628.01	A
USGS	01449790	2018-03-16	628.00	A	627.98	A	628.03	A
USGS	01449790	2018-03-17	628.02	A	628.01	A	628.03	A
USGS	01449790	2018-03-18	628.03	A	628.02	A	628.03	A
USGS	01449790	2018-03-19	628.02	A	628.02	A	628.03	A
USGS	01449790	2018-03-20	628.02	A	628.01	A	628.03	A
USGS	01449790	2018-03-21	628.04	A	628.01	A	628.06	A
USGS	01449790	2018-03-22	628.05	A	628.03	A	628.06	A
USGS	01449790	2018-03-23	628.04	A	628.02	A	628.05	A
USGS	01449790	2018-03-24	628.02	A	628.00	A	628.03	A
USGS	01449790	2018-03-25	627.99	A	627.98	A	628.01	A
USGS	01449790	2018-03-26	627.98	A	627.96	A	628.01	A
USGS	01449790	2018-03-27	628.03	A	628.01	A	628.07	A
USGS	01449790	2018-03-28	628.08	A	628.06	A	628.10	A
USGS	01449790	2018-03-29	628.04	A	628.02	A	628.06	A
USGS	01449790	2018-03-30	628.05	A	628.02	A	628.07	A
USGS	01449790	2018-03-31	628.05	A	628.03	A	628.06	A
USGS	01449790	2018-04-01	628.05	A	628.04	A	628.07	A
USGS	01449790	2018-04-02	628.10	A	628.06	A	628.13	A
USGS	01449790	2018-04-03	628.09	A	628.05	A	628.12	A
USGS	01449790	2018-04-04	628.12	A	628.09	A	628.14	A
USGS	01449790	2018-04-05	628.09	A	628.07	A	628.13	A
USGS	01449790	2018-04-06	628.07	A	628.05	A	628.10	A
USGS	01449790	2018-04-07	628.12	A	628.09	A	628.14	A
USGS	01449790	2018-04-08	628.15	A	628.14	A	628.17	A
USGS	01449790	2018-04-09	628.15	A	628.13	A	628.16	A
USGS	01449790	2018-04-10	628.10	A	628.06	A	628.13	A
USGS	01449790	2018-04-11	628.04	A	628.03	A	628.06	A
USGS	01449790	2018-04-12	628.03	A	628.00	A	628.04	A
USGS	01449790	2018-04-13	628.02	A	628.01	A	628.03	A
USGS	01449790	2018-04-14	628.03	A	628.01	A	628.05	A
USGS	01449790	2018-04-15	628.03	A	628.01	A	628.06	A
USGS	01449790	2018-04-16	628.23	A	628.04	A	628.45	A
USGS	01449790	2018-04-17	628.54	A	628.44	A	628.56	A
USGS	01449790	2018-04-18	628.50	A	628.42	A	628.54	A
USGS	01449790	2018-04-19	628.34	A	628.24	A	628.42	A
USGS	01449790	2018-04-20	628.18	A	628.15	A	628.25	A
USGS	01449790	2018-04-21	628.15	A	628.13	A	628.17	A
USGS	01449790	2018-04-22	628.10	A	628.07	A	628.13	A
USGS	01449790	2018-04-23	628.04	A	628.03	A	628.07	A
USGS	01449790	2018-04-24	628.03	A	628.01	A	628.04	A
USGS	01449790	2018-04-25	628.14	A	628.03	A	628.17	A
USGS	01449790	2018-04-26	628.11	A	628.08	A	628.16	A
USGS	01449790	2018-04-27	628.09	A	628.07	A	628.12	A
USGS	01449790	2018-04-28	628.14	A	628.11	A	628.17	A
USGS	01449790	2018-04-29	628.18	A	628.16	A	628.19	A
USGS	01449790	2018-04-30	628.15	A	628.11	A	628.17	A
USGS	01449790	2018-05-01	628.09	A	628.06	A	628.12	A
USGS	01449790	2018-05-02	628.04	A	628.02	A	628.06	A
USGS	01449790	2018-05-03	628.05	A	628.03	A	628.09	A
USGS	01449790	2018-05-04	628.12	A	628.09	A	628.15	A
USGS	01449790	2018-05-05	628.14	A	628.13	A	628.15	A
USGS	01449790	2018-05-06	628.14	A	628.12	A	628.16	A
USGS	01449790	2018-05-07	628.16	A	628.13	A	628.17	A
USGS	01449790	2018-05-08	628.09	A	628.07	A	628.13	A
USGS	01449790	2018-05-09	628.04	A	628.03	A	628.07	A
USGS	01449790	2018-05-10	628.05	A	628.04	A	628.06	A
USGS	01449790	2018-05-11	628.08	A	628.06	A	628.10	A
USGS	01449790	2018-05-12	628.14	A	628.08	A	628.19	A
USGS	01449790	2018-05-13	628.22	A	628.18	A	628.27	A
USGS	01449790	2018-05-14	628.27	A	628.22	A	628.30	A
USGS	01449790	2018-05-15	628.21	A	628.12	A	628.28	A
USGS	01449790	2018-05-16	628.40	A	628.28	A	628.65	A
USGS	01449790	2018-05-17	628.67	A	628.37	A	628.87	A
USGS	01449790	2018-05-18	628.16	A	628.10	A	628.37	A
USGS	01449790	2018-05-19	628.41	A	628.16	A	628.78	A
