# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-07-12 15:00:34 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01447780 Francis E. Walter Reservoir near White Haven, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01447780
#            TS   parameter     statistic     Description
#        165334       00062     00001     Elevation of reservoir water surface above datum, feet (Maximum)
#        165335       00062     00002     Elevation of reservoir water surface above datum, feet (Minimum)
#        165336       00062     00003     Elevation of reservoir water surface above datum, feet (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	165334_00062_00001	165334_00062_00001_cd	165335_00062_00002	165335_00062_00002_cd	165336_00062_00003	165336_00062_00003_cd
USGS	01447780	2018-09-26	1351.61	A	1349.92	A	1351.08	A
USGS	01447780	2018-09-27	1351.60	A	1350.47	A	1351.25	A
USGS	01447780	2018-09-28	1352.70	A	1350.30	A	1351.34	A
USGS	01447780	2018-09-29	1353.10	A	1352.70	A	1352.97	A
USGS	01447780	2018-09-30	1352.73	A	1350.23	A	1351.64	A
USGS	01447780	2018-10-01	1350.23	A	1348.69	A	1349.18	A
USGS	01447780	2018-10-02	1350.88	A	1348.34	A	1348.64	A
USGS	01447780	2018-10-03	1354.99	A	1350.88	A	1353.49	A
USGS	01447780	2018-10-04	1351.77	A	1347.97	A	1349.50	A
USGS	01447780	2018-10-05	1347.97	A	1332.09	A	1340.46	A
USGS	01447780	2018-10-06	1332.09	A	1320.48	A	1326.55	A
USGS	01447780	2018-10-07	1320.48	A	1309.59	A	1313.89	A
USGS	01447780	2018-10-08	1309.59	A	1306.42	A	1308.13	A
USGS	01447780	2018-10-09	1306.42	A	1302.07	A	1304.33	A
USGS	01447780	2018-10-10	1302.07	A	1300.03	A	1300.49	A
USGS	01447780	2018-10-11	1318.86	A	1300.00	A	1305.13	A
USGS	01447780	2018-10-12	1326.19	A	1318.86	A	1324.75	A
USGS	01447780	2018-10-13	1324.40	A	1313.95	A	1319.62	A
USGS	01447780	2018-10-14	1313.95	A	1305.81	A	1308.85	A
USGS	01447780	2018-10-15	1305.81	A	1301.86	A	1303.34	A
USGS	01447780	2018-10-16	1304.32	A	1301.78	A	1303.40	A
USGS	01447780	2018-10-17	1301.78	A	1299.77	A	1300.35	A
USGS	01447780	2018-10-18	1300.63	A	1299.14	A	1299.80	A
USGS	01447780	2018-10-19	1301.94	A	1300.63	A	1301.20	A
USGS	01447780	2018-10-20	1303.36	A	1301.94	A	1302.66	A
USGS	01447780	2018-10-21	1305.27	A	1303.36	A	1304.42	A
USGS	01447780	2018-10-22	1305.51	A	1302.56	A	1304.59	A
USGS	01447780	2018-10-23	1302.56	A	1300.38	A	1300.97	A
USGS	01447780	2018-10-24	1300.38	A	1300.17	A	1300.21	A
USGS	01447780	2018-10-25	1300.17	A	1300.01	A	1300.08	A
USGS	01447780	2018-10-26	1300.01	A	1299.92	A	1299.96	A
USGS	01447780	2018-10-27	1303.51	A	1299.95	A	1300.92	A
USGS	01447780	2018-10-28	1306.57	A	1303.51	A	1305.60	A
USGS	01447780	2018-10-29	1305.19	A	1303.85	A	1304.38	A
USGS	01447780	2018-10-30	1303.85	A	1301.06	A	1302.70	A
USGS	01447780	2018-10-31	1301.06	A	1299.83	A	1300.07	A
USGS	01447780	2018-11-01	1300.12	A	1299.58	A	1299.84	A
USGS	01447780	2018-11-02	1302.84	A	1300.12	A	1300.82	A
USGS	01447780	2018-11-03	1323.22	A	1302.84	A	1315.70	A
USGS	01447780	2018-11-04	1323.22	A	1315.38	A	1320.59	A
USGS	01447780	2018-11-05	1315.38	A	1304.44	A	1308.68	A
USGS	01447780	2018-11-06	1304.44	A	1302.20	A	1303.15	A
USGS	01447780	2018-11-07	1305.34	A	1303.42	A	1304.72	A
USGS	01447780	2018-11-08	1303.42	A	1300.34	A	1301.27	A
USGS	01447780	2018-11-09	1301.20	A	1299.18	A	1299.90	A
USGS	01447780	2018-11-10	1307.56	A	1301.20	A	1305.89	A
USGS	01447780	2018-11-11	1307.44	A	1304.49	A	1305.90	A
USGS	01447780	2018-11-12	1304.49	A	1301.51	A	1303.27	A
USGS	01447780	2018-11-13	1304.81	A	1300.81	A	1302.46	A
USGS	01447780	2018-11-14	1305.22	A	1302.31	A	1304.35	A
USGS	01447780	2018-11-15	1302.31	A	1300.31	A	1301.42	A
USGS	01447780	2018-11-16	1303.18	A	1302.21	A	1302.68	A
USGS	01447780	2018-11-17	1303.31	A	1302.86	A	1303.18	A
USGS	01447780	2018-11-18	1302.86	A	1300.82	A	1301.98	A
USGS	01447780	2018-11-19	1301.48	A	1299.90	A	1300.61	A
USGS	01447780	2018-11-20	1302.49	A	1301.48	A	1302.21	A
USGS	01447780	2018-11-21	1302.95	A	1301.99	A	1302.33	A
USGS	01447780	2018-11-22	1303.29	A	1302.80	A	1303.12	A
USGS	01447780	2018-11-23	1302.80	A	1301.14	A	1301.81	A
USGS	01447780	2018-11-24	1304.49	A	1301.94	A	1302.61	A
USGS	01447780	2018-11-25	1319.03	A	1304.49	A	1313.82	A
USGS	01447780	2018-11-26	1323.49	A	1319.03	A	1320.67	A
USGS	01447780	2018-11-27	1343.69	A	1323.49	A	1335.39	A
USGS	01447780	2018-11-28	1346.23	A	1343.69	A	1345.64	A
USGS	01447780	2018-11-29	1345.30	A	1335.01	A	1341.42	A
USGS	01447780	2018-11-30	1335.01	A	1320.82	A	1326.79	A
USGS	01447780	2018-12-01	1320.82	A	1311.90	A	1316.52	A
USGS	01447780	2018-12-02	1311.90	A	1306.80	A	1308.84	A
USGS	01447780	2018-12-03	1306.80	A	1302.85	A	1305.01	A
USGS	01447780	2018-12-04	1302.85	A	1300.46	A	1301.48	A
USGS	01447780	2018-12-05	1302.28	A	1301.66	A	1302.10	A
USGS	01447780	2018-12-06	1301.66	A	1300.74	A	1300.98	A
USGS	01447780	2018-12-07	1301.47	A	1300.32	A	1300.75	A
USGS	01447780	2018-12-08	1303.09	A	1301.47	A	1302.40	A
USGS	01447780	2018-12-09	1303.28	A	1303.09	A	1303.22	A
USGS	01447780	2018-12-10	1303.19	A	1302.54	A	1302.91	A
USGS	01447780	2018-12-11	1302.54	A	1301.06	A	1301.81	A
USGS	01447780	2018-12-12	1301.06	A	1300.00	A	1300.35	A
USGS	01447780	2018-12-13	1300.18	A	1299.98	A	1300.06	A
USGS	01447780	2018-12-14	1300.50	A	1300.18	A	1300.33	A
USGS	01447780	2018-12-15	1302.06	A	1300.50	A	1301.17	A
USGS	01447780	2018-12-16	1313.80	A	1302.06	A	1306.38	A
USGS	01447780	2018-12-17	1318.76	A	1313.80	A	1316.65	A
USGS	01447780	2018-12-18	1314.52	A	1303.93	A	1309.67	A
USGS	01447780	2018-12-19	1303.93	A	1299.72	A	1300.98	A
USGS	01447780	2018-12-20	1301.57	A	1299.54	A	1300.85	A
USGS	01447780	2018-12-21	1338.63	A	1299.50	A	1315.15	A
USGS	01447780	2018-12-22	1351.13	A	1338.63	A	1348.54	A
USGS	01447780	2018-12-23	1350.77	A	1344.29	A	1348.09	A
USGS	01447780	2018-12-24	1344.29	A	1330.75	A	1338.23	A
USGS	01447780	2018-12-25	1330.75	A	1310.98	A	1321.39	A
USGS	01447780	2018-12-26	1310.98	A	1303.19	A	1304.73	A
USGS	01447780	2018-12-27	1303.74	A	1302.66	A	1303.35	A
USGS	01447780	2018-12-28	1306.54	A	1302.19	A	1303.38	A
USGS	01447780	2018-12-29	1311.90	A	1306.54	A	1309.66	A
USGS	01447780	2018-12-30	1313.09	A	1311.90	A	1312.76	A
USGS	01447780	2018-12-31	1313.08	A	1312.20	A	1312.61	A
USGS	01447780	2019-01-01	1319.01	A	1312.53	A	1316.02	A
USGS	01447780	2019-01-02	1320.28	A	1311.19	A	1317.35	A
USGS	01447780	2019-01-03	1311.19	A	1301.12	A	1304.32	A
USGS	01447780	2019-01-04	1302.08	A	1300.95	A	1301.75	A
USGS	01447780	2019-01-05	1303.74	A	1300.67	A	1301.57	A
USGS	01447780	2019-01-06	1306.98	A	1303.74	A	1305.76	A
USGS	01447780	2019-01-07	1307.06	A	1303.08	A	1305.74	A
USGS	01447780	2019-01-08	1303.08	A	1300.07	A	1300.89	A
USGS	01447780	2019-01-09	1301.85	A	1300.54	A	1301.36	A
USGS	01447780	2019-01-10	1301.85	A	1300.78	A	1301.49	A
USGS	01447780	2019-01-11	1300.78	A	1299.72	A	1300.06	A
USGS	01447780	2019-01-12	1300.25	A	1300.06	A	1300.16	A
USGS	01447780	2019-01-13	1300.06	A	1299.43	A	1299.77	A
USGS	01447780	2019-01-14	1300.26	A	1298.97	A	1299.47	A
USGS	01447780	2019-01-15	1300.72	A	1300.26	A	1300.52	A
USGS	01447780	2019-01-16	1300.72	A	1300.43	A	1300.58	A
USGS	01447780	2019-01-17	1300.43	A	1299.96	A	1300.11	A
USGS	01447780	2019-01-18	1300.13	A	1299.83	A	1299.94	A
USGS	01447780	2019-01-19	1300.72	A	1300.13	A	1300.40	A
USGS	01447780	2019-01-20	1303.28	A	1300.72	A	1301.91	A
USGS	01447780	2019-01-21	1303.35	A	1302.80	A	1303.20	A
USGS	01447780	2019-01-22	1302.80	A	1301.98	A	1302.33	A
USGS	01447780	2019-01-23	1302.45	A	1300.01	A	1301.49	A
USGS	01447780	2019-01-24	1327.69	A	1299.46	A	1306.99	A
USGS	01447780	2019-01-25	1344.26	A	1327.69	A	1339.74	A
USGS	01447780	2019-01-26	1344.26	A	1338.33	A	1342.25	A
USGS	01447780	2019-01-27	1338.33	A	1324.52	A	1331.91	A
USGS	01447780	2019-01-28	1324.52	A	1307.35	A	1315.86	A
USGS	01447780	2019-01-29	1307.35	A	1301.54	A	1302.47	A
USGS	01447780	2019-01-30	1301.62	A	1300.18	A	1300.90	A
USGS	01447780	2019-01-31	1300.19	A	1298.78	A	1299.40	A
USGS	01447780	2019-02-01	1301.75	A	1300.16	A	1300.66	A
USGS	01447780	2019-02-02	1303.11	A	1301.51	A	1302.00	A
USGS	01447780	2019-02-03	1304.94	A	1303.11	A	1303.93	A
USGS	01447780	2019-02-04	1305.38	A	1303.31	A	1304.57	A
USGS	01447780	2019-02-05	1303.31	A	1301.69	A	1302.25	A
USGS	01447780	2019-02-06	1302.09	A	1300.88	A	1301.60	A
USGS	01447780	2019-02-07	1301.24	A	1300.51	A	1300.83	A
USGS	01447780	2019-02-08	1305.41	A	1300.73	A	1302.60	A
USGS	01447780	2019-02-09	1306.63	A	1305.41	A	1306.44	A
USGS	01447780	2019-02-10	1306.50	A	1302.69	A	1304.75	A
USGS	01447780	2019-02-11	1302.69	A	1299.86	A	1300.69	A
USGS	01447780	2019-02-12	1299.97	A	1299.40	A	1299.69	A
USGS	01447780	2019-02-13	1299.42	A	1299.04	A	1299.21	A
USGS	01447780	2019-02-14	1299.66	A	1299.42	A	1299.59	A
USGS	01447780	2019-02-15	1301.01	A	1299.31	A	1299.80	A
USGS	01447780	2019-02-16	1304.42	A	1301.01	A	1302.83	A
USGS	01447780	2019-02-17	1305.31	A	1304.42	A	1304.86	A
USGS	01447780	2019-02-18	1304.44	A	1302.97	A	1303.77	A
USGS	01447780	2019-02-19	1302.97	A	1300.87	A	1301.79	A
USGS	01447780	2019-02-20	1300.87	A	1299.58	A	1300.03	A
USGS	01447780	2019-02-21	1300.49	A	1299.59	A	1299.92	A
USGS	01447780	2019-02-22	1300.97	A	1300.49	A	1300.79	A
USGS	01447780	2019-02-23	1300.58	A	1299.78	A	1300.07	A
USGS	01447780	2019-02-24	1302.35	A	1299.69	A	1300.41	A
USGS	01447780	2019-02-25	1304.12	A	1302.08	A	1303.20	A
USGS	01447780	2019-02-26	1302.08	A	1300.22	A	1300.78	A
USGS	01447780	2019-02-27	1301.11	A	1300.72	A	1300.95	A
USGS	01447780	2019-02-28	1300.72	A	1299.81	A	1300.20	A
USGS	01447780	2019-03-01	1300.04	A	1299.56	A	1299.76	A
USGS	01447780	2019-03-02	1300.63	A	1300.04	A	1300.35	A
USGS	01447780	2019-03-03	1300.94	A	1300.63	A	1300.76	A
USGS	01447780	2019-03-04	1301.24	A	1300.81	A	1301.07	A
USGS	01447780	2019-03-05	1300.81	A	1299.76	A	1300.17	A
USGS	01447780	2019-03-06	1299.91	A	1299.29	A	1299.58	A
USGS	01447780	2019-03-07	1300.65	A	1299.09	A	1299.67	A
USGS	01447780	2019-03-08	1301.17	A	1300.65	A	1300.88	A
USGS	01447780	2019-03-09	1301.22	A	1301.15	A	1301.18	A
USGS	01447780	2019-03-10	1302.57	A	1301.20	A	1301.67	A
USGS	01447780	2019-03-11	1303.41	A	1302.57	A	1303.17	A
USGS	01447780	2019-03-12	1303.59	A	1302.64	A	1303.28	A
USGS	01447780	2019-03-13	1302.64	A	1301.21	A	1301.79	A
USGS	01447780	2019-03-14	1301.36	A	1300.56	A	1300.86	A
USGS	01447780	2019-03-15	1310.55	A	1301.36	A	1304.91	A
USGS	01447780	2019-03-16	1321.82	A	1310.55	A	1316.79	A
USGS	01447780	2019-03-17	1327.35	A	1321.82	A	1324.88	A
USGS	01447780	2019-03-18	1330.32	A	1327.35	A	1328.92	A
USGS	01447780	2019-03-19	1332.37	A	1330.32	A	1331.42	A
USGS	01447780	2019-03-20	1334.37	A	1332.37	A	1333.33	A
USGS	01447780	2019-03-21	1336.84	A	1334.37	A	1335.16	A
USGS	01447780	2019-03-22	1343.39	A	1336.84	A	1340.67	A
USGS	01447780	2019-03-23	1346.39	A	1343.39	A	1344.63	A
USGS	01447780	2019-03-24	1349.61	A	1346.39	A	1348.19	A
USGS	01447780	2019-03-25	1350.95	A	1349.61	A	1350.48	A
USGS	01447780	2019-03-26	1351.08	A	1350.95	A	1351.04	A
USGS	01447780	2019-03-27	1351.05	A	1350.78	A	1350.89	A
USGS	01447780	2019-03-28	1351.22	A	1351.05	A	1351.16	A
USGS	01447780	2019-03-29	1352.24	A	1351.22	A	1351.45	A
USGS	01447780	2019-03-30	1354.65	A	1352.24	A	1353.45	A
USGS	01447780	2019-03-31	1357.08	A	1354.65	A	1355.86	A
USGS	01447780	2019-04-01	1357.80	A	1357.08	A	1357.52	A
USGS	01447780	2019-04-02	1357.20	A	1355.76	A	1356.51	A
USGS	01447780	2019-04-03	1355.76	A	1353.91	A	1354.86	A
USGS	01447780	2019-04-04	1353.91	A	1351.74	A	1352.85	A
USGS	01447780	2019-04-05	1351.74	A	1351.01	A	1351.27	A
USGS	01447780	2019-04-06	1353.87	A	1351.71	A	1352.77	A
USGS	01447780	2019-04-07	1355.79	A	1353.87	A	1354.85	A
USGS	01447780	2019-04-08	1356.82	A	1355.79	A	1356.41	A
USGS	01447780	2019-04-09	1357.26	A	1356.82	A	1357.07	A
USGS	01447780	2019-04-10	1357.57	A	1357.26	A	1357.42	A
USGS	01447780	2019-04-11	1357.95	A	1357.57	A	1357.74	A
USGS	01447780	2019-04-12	1358.62	A	1357.95	A	1358.16	A
USGS	01447780	2019-04-13	1363.82	A	1358.62	A	1361.12	A
USGS	01447780	2019-04-14	1367.34	A	1363.82	A	1365.82	A
USGS	01447780	2019-04-15	1372.83	A	1367.34	A	1371.36	A
USGS	01447780	2019-04-16	1372.66	A	1368.54	A	1370.93	A
USGS	01447780	2019-04-17	1368.54	A	1361.53	A	1365.22	A
USGS	01447780	2019-04-18	1361.53	A	1355.42	A	1357.69	A
USGS	01447780	2019-04-19	1355.42	A	1354.56	A	1354.86	A
USGS	01447780	2019-04-20	1361.08	A	1355.42	A	1358.37	A
USGS	01447780	2019-04-21	1365.15	A	1361.08	A	1363.29	A
USGS	01447780	2019-04-22	1365.89	A	1365.15	A	1365.60	A
USGS	01447780	2019-04-23	1365.20	A	1362.19	A	1363.92	A
USGS	01447780	2019-04-24	1362.19	A	1360.88	A	1361.51	A
USGS	01447780	2019-04-25	1361.11	A	1360.05	A	1360.68	A
USGS	01447780	2019-04-26	1361.67	A	1360.23	A	1360.62	A
USGS	01447780	2019-04-27	1366.36	A	1361.67	A	1364.15	A
USGS	01447780	2019-04-28	1369.72	A	1366.36	A	1368.11	A
USGS	01447780	2019-04-29	1370.58	A	1369.72	A	1370.27	A
USGS	01447780	2019-04-30	1369.98	A	1368.26	A	1369.26	A
USGS	01447780	2019-05-01	1368.26	A	1365.57	A	1366.95	A
USGS	01447780	2019-05-02	1365.57	A	1364.11	A	1364.54	A
USGS	01447780	2019-05-03	1364.33	A	1363.80	A	1364.00	A
USGS	01447780	2019-05-04	1365.63	A	1364.33	A	1364.99	A
USGS	01447780	2019-05-05	1368.28	A	1365.63	A	1366.68	A
USGS	01447780	2019-05-06	1370.16	A	1368.28	A	1369.53	A
USGS	01447780	2019-05-07	1370.33	A	1369.85	A	1370.17	A
USGS	01447780	2019-05-08	1369.85	A	1369.55	A	1369.64	A
USGS	01447780	2019-05-09	1369.70	A	1369.62	A	1369.66	A
USGS	01447780	2019-05-10	1369.70	A	1369.17	A	1369.53	A
USGS	01447780	2019-05-11	1369.17	A	1368.70	A	1368.90	A
USGS	01447780	2019-05-12	1371.33	A	1369.03	A	1370.09	A
USGS	01447780	2019-05-13	1371.74	A	1371.05	A	1371.32	A
USGS	01447780	2019-05-14	1372.56	A	1371.74	A	1372.25	A
USGS	01447780	2019-05-15	1371.76	A	1369.19	A	1370.38	A
USGS	01447780	2019-05-16	1369.19	A	1368.33	A	1368.53	A
USGS	01447780	2019-05-17	1368.95	A	1368.46	A	1368.63	A
USGS	01447780	2019-05-18	1369.48	A	1368.95	A	1369.19	A
USGS	01447780	2019-05-19	1370.00	A	1369.48	A	1369.76	A
USGS	01447780	2019-05-20	1370.22	A	1370.00	A	1370.16	A
USGS	01447780	2019-05-21	1370.22	A	1370.14	A	1370.19	A
USGS	01447780	2019-05-22	1370.22	A	1370.18	A	1370.20	A
USGS	01447780	2019-05-23	1370.31	A	1370.16	A	1370.24	A
USGS	01447780	2019-05-24	1370.35	A	1370.28	A	1370.33	A
USGS	01447780	2019-05-25	1370.28	A	1370.07	A	1370.14	A
USGS	01447780	2019-05-26	1370.08	A	1369.82	A	1369.92	A
USGS	01447780	2019-05-27	1370.25	A	1369.99	A	1370.14	A
USGS	01447780	2019-05-28	1370.27	A	1370.16	A	1370.22	A
USGS	01447780	2019-05-29	1371.33	A	1370.14	A	1370.37	A
USGS	01447780	2019-05-30	1371.71	A	1370.75	A	1371.26	A
USGS	01447780	2019-05-31	1371.41	A	1370.76	A	1371.19	A
USGS	01447780	2019-06-01	1371.36	A	1370.42	A	1370.85	A
USGS	01447780	2019-06-02	1371.10	A	1370.71	A	1370.98	A
USGS	01447780	2019-06-03	1371.08	A	1370.86	A	1370.97	A
USGS	01447780	2019-06-04	1370.93	A	1370.37	A	1370.69	A
USGS	01447780	2019-06-05	1370.37	A	1370.14	A	1370.21	A
USGS	01447780	2019-06-06	1370.38	A	1370.24	A	1370.30	A
USGS	01447780	2019-06-07	1370.41	A	1370.38	A	1370.40	A
USGS	01447780	2019-06-08	1370.38	A	1370.05	A	1370.16	A
USGS	01447780	2019-06-09	1370.05	A	1369.58	A	1369.74	A
USGS	01447780	2019-06-10	1369.58	A	1369.51	A	1369.54	A
USGS	01447780	2019-06-11	1369.98	A	1369.56	A	1369.84	A
USGS	01447780	2019-06-12	1369.99	A	1369.96	A	1369.98	A
USGS	01447780	2019-06-13	1370.21	A	1369.99	A	1370.07	A
USGS	01447780	2019-06-14	1370.36	A	1370.21	A	1370.32	A
USGS	01447780	2019-06-15	1370.36	A	1370.17	A	1370.25	A
USGS	01447780	2019-06-16	1370.18	A	1370.02	A	1370.11	A
USGS	01447780	2019-06-17	1370.02	A	1369.96	A	1369.97	A
USGS	01447780	2019-06-18	1370.53	A	1369.97	A	1370.15	A
USGS	01447780	2019-06-19	1370.69	A	1370.23	A	1370.49	A
USGS	01447780	2019-06-20	1370.44	A	1370.01	A	1370.13	A
USGS	01447780	2019-06-21	1371.54	A	1370.44	A	1371.07	A
USGS	01447780	2019-06-22	1372.27	A	1370.61	A	1371.72	A
USGS	01447780	2019-06-23	1372.18	A	1370.70	A	1371.67	A
USGS	01447780	2019-06-24	1370.70	A	1369.82	A	1370.03	A
USGS	01447780	2019-06-25	1370.20	A	1370.01	A	1370.13	A
USGS	01447780	2019-06-26	1370.01	A	1369.87	A	1369.91	A
USGS	01447780	2019-06-27	1370.16	A	1369.97	A	1370.08	A
USGS	01447780	2019-06-28	1370.29	A	1370.16	A	1370.19	A
USGS	01447780	2019-06-29	1370.39	A	1370.29	A	1370.35	A
USGS	01447780	2019-06-30	1370.45	A	1370.39	A	1370.43	A
USGS	01447780	2019-07-01	1370.44	A	1370.36	A	1370.40	A
USGS	01447780	2019-07-02	1370.42	A	1370.34	A	1370.40	A
USGS	01447780	2019-07-03	1370.34	A	1370.28	A	1370.30	A
USGS	01447780	2019-07-04	1370.31	A	1370.27	A	1370.29	A
USGS	01447780	2019-07-05	1370.27	A	1370.22	A	1370.24	A
USGS	01447780	2019-07-06	1370.22	A	1369.47	A	1369.68	A
USGS	01447780	2019-07-07	1369.59	A	1369.14	A	1369.31	A
USGS	01447780	2019-07-08	1370.46	A	1369.32	A	1369.91	A
USGS	01447780	2019-07-09	1370.46	A	1370.22	A	1370.34	A
USGS	01447780	2019-07-10	1370.22	A	1370.06	A	1370.10	A
USGS	01447780	2019-07-11	1370.09	A	1370.05	A	1370.07	A
USGS	01447780	2019-07-12	1370.12	A	1370.06	A	1370.08	A
USGS	01447780	2019-07-13	1370.16	A	1370.12	A	1370.14	A
USGS	01447780	2019-07-14	1370.16	A	1370.09	A	1370.13	A
USGS	01447780	2019-07-15	1370.09	A	1369.91	A	1370.01	A
USGS	01447780	2019-07-16	1369.91	A	1369.62	A	1369.76	A
USGS	01447780	2019-07-17	1369.62	A	1369.46	A	1369.53	A
USGS	01447780	2019-07-18	1370.16	A	1369.56	A	1369.81	A
USGS	01447780	2019-07-19	1370.39	A	1370.16	A	1370.33	A
USGS	01447780	2019-07-20	1370.29	A	1369.65	A	1369.84	A
USGS	01447780	2019-07-21	1369.65	A	1368.91	A	1369.11	A
USGS	01447780	2019-07-22	1370.73	A	1368.95	A	1369.38	A
USGS	01447780	2019-07-23	1372.01	A	1370.55	A	1371.38	A
USGS	01447780	2019-07-24	1370.55	A	1369.80	A	1369.92	A
USGS	01447780	2019-07-25	1369.83	A	1369.73	A	1369.79	A
USGS	01447780	2019-07-26	1369.88	A	1369.73	A	1369.79	A
USGS	01447780	2019-07-27	1369.87	A	1369.48	A	1369.65	A
USGS	01447780	2019-07-28	1369.69	A	1369.06	A	1369.24	A
USGS	01447780	2019-07-29	1369.29	A	1369.17	A	1369.24	A
USGS	01447780	2019-07-30	1369.31	A	1369.27	A	1369.30	A
USGS	01447780	2019-07-31	1369.28	A	1369.20	A	1369.23	A
USGS	01447780	2019-08-01	1369.20	A	1369.08	A	1369.14	A
USGS	01447780	2019-08-02	1369.08	A	1368.95	A	1369.01	A
USGS	01447780	2019-08-03	1368.95	A	1368.24	A	1368.44	A
USGS	01447780	2019-08-04	1368.27	A	1367.34	A	1367.60	A
USGS	01447780	2019-08-05	1367.34	A	1367.14	A	1367.25	A
USGS	01447780	2019-08-06	1367.14	A	1366.90	A	1367.01	A
USGS	01447780	2019-08-07	1367.28	A	1366.92	A	1367.06	A
USGS	01447780	2019-08-08	1367.90	A	1367.28	A	1367.58	A
USGS	01447780	2019-08-09	1368.53	A	1367.90	A	1368.25	A
USGS	01447780	2019-08-10	1368.53	A	1367.85	A	1368.05	A
USGS	01447780	2019-08-11	1367.93	A	1367.08	A	1367.30	A
USGS	01447780	2019-08-12	1367.08	A	1366.91	A	1367.01	A
USGS	01447780	2019-08-13	1366.91	A	1366.66	A	1366.80	A
USGS	01447780	2019-08-14	1366.66	A	1366.36	A	1366.51	A
USGS	01447780	2019-08-15	1366.36	A	1366.02	A	1366.18	A
USGS	01447780	2019-08-16	1366.02	A	1365.75	A	1365.87	A
USGS	01447780	2019-08-17	1365.80	A	1364.52	A	1364.86	A
USGS	01447780	2019-08-18	1364.61	A	1363.79	A	1364.04	A
USGS	01447780	2019-08-19	1364.44	A	1364.04	A	1364.27	A
USGS	01447780	2019-08-20	1364.48	A	1364.44	A	1364.47	A
USGS	01447780	2019-08-21	1364.47	A	1364.35	A	1364.42	A
USGS	01447780	2019-08-22	1364.35	A	1364.13	A	1364.23	A
USGS	01447780	2019-08-23	1364.13	A	1363.82	A	1364.01	A
USGS	01447780	2019-08-24	1363.85	A	1360.89	A	1361.71	A
USGS	01447780	2019-08-25	1360.89	A	1359.14	A	1359.66	A
USGS	01447780	2019-08-26	1359.14	A	1358.60	A	1358.89	A
USGS	01447780	2019-08-27	1358.60	A	1358.08	A	1358.32	A
USGS	01447780	2019-08-28	1358.08	A	1357.61	A	1357.85	A
USGS	01447780	2019-08-29	1357.61	A	1357.09	A	1357.36	A
USGS	01447780	2019-08-30	1357.09	A	1356.47	A	1356.82	A
USGS	01447780	2019-08-31	1356.47	A	1352.39	A	1353.59	A
USGS	01447780	2019-09-01	1352.39	A	1349.86	A	1350.60	A
USGS	01447780	2019-09-02	1349.86	A	1349.62	A	1349.70	A
USGS	01447780	2019-09-03	1349.62	A	1349.13	A	1349.44	A
USGS	01447780	2019-09-04	1349.13	A	1348.34	A	1348.74	A
USGS	01447780	2019-09-05	1348.34	A	1347.69	A	1347.99	A
USGS	01447780	2019-09-06	1347.69	A	1347.07	A	1347.38	A
USGS	01447780	2019-09-07	1347.07	A	1346.34	A	1346.71	A
USGS	01447780	2019-09-08	1346.34	A	1345.55	A	1345.95	A
USGS	01447780	2019-09-09	1345.55	A	1345.13	A	1345.29	A
USGS	01447780	2019-09-10	1345.13	A	1344.80	A	1344.96	A
USGS	01447780	2019-09-11	1344.80	A	1344.48	A	1344.63	A
USGS	01447780	2019-09-12	1344.48	A	1344.26	A	1344.35	A
USGS	01447780	2019-09-13	1344.26	A	1343.90	A	1344.11	A
USGS	01447780	2019-09-14	1343.90	A	1343.42	A	1343.64	A
USGS	01447780	2019-09-15	1343.42	A	1343.05	A	1343.24	A
USGS	01447780	2019-09-16	1343.05	A	1342.66	A	1342.86	A
USGS	01447780	2019-09-17	1342.66	A	1342.31	A	1342.47	A
USGS	01447780	2019-09-18	1342.31	A	1342.01	A	1342.13	A
USGS	01447780	2019-09-19	1342.01	A	1341.70	A	1341.88	A
USGS	01447780	2019-09-20	1341.70	A	1341.30	A	1341.50	A
USGS	01447780	2019-09-21	1341.30	A	1341.00	A	1341.12	A
USGS	01447780	2019-09-22	1341.00	A	1340.78	A	1340.89	A
USGS	01447780	2019-09-23	1340.78	A	1340.45	A	1340.63	A
USGS	01447780	2019-09-24	1340.45	A	1340.09	A	1340.26	A
USGS	01447780	2019-09-25	1340.09	A	1339.71	A	1339.90	A
USGS	01447780	2019-09-26	1339.71	A	1339.37	A	1339.53	A
USGS	01447780	2019-09-27	1339.37	A	1339.10	A	1339.23	A
USGS	01447780	2019-09-28	1339.10	A	1338.82	A	1338.96	A
USGS	01447780	2019-09-29	1338.82	A	1338.48	A	1338.65	A
USGS	01447780	2019-09-30	1338.48	A	1338.11	A	1338.30	A
USGS	01447780	2019-10-01	1338.11	A	1337.74	A	1337.93	A
