# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-07-12 15:04:36 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01470870 Blue Marsh Lake near Bernville, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01470870
#            TS   parameter     statistic     Description
#        307658       00062     00003     Elevation of reservoir water surface above datum, feet (Mean)
#        307982       00062     00001     Elevation of reservoir water surface above datum, feet (Maximum)
#        307983       00062     00002     Elevation of reservoir water surface above datum, feet (Minimum)
#
# Data-value qualification codes included in this output:
#
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	307658_00062_00003	307658_00062_00003_cd	307982_00062_00001	307982_00062_00001_cd	307983_00062_00002	307983_00062_00002_cd
USGS	01470870	2013-02-27	284.98	A	285.04	A	284.87	A
USGS	01470870	2013-02-28	285.02	A	285.04	A	284.99	A
USGS	01470870	2013-03-01	284.98	A	285.00	A	284.96	A
USGS	01470870	2013-03-02	285.02	A	285.07	A	285.00	A
USGS	01470870	2013-03-03	285.05	A	285.06	A	285.04	A
USGS	01470870	2013-03-04	285.05	A	285.07	A	285.02	A
USGS	01470870	2013-03-05	285.01	A	285.03	A	284.99	A
USGS	01470870	2013-03-06	284.98	A	285.00	A	284.95	A
USGS	01470870	2013-03-07	284.99	A	285.01	A	284.97	A
USGS	01470870	2013-03-08	284.99	A	285.01	A	284.96	A
USGS	01470870	2013-03-09	284.99	A	284.99	A	284.98	A
USGS	01470870	2013-03-10	284.98	A	284.99	A	284.97	A
USGS	01470870	2013-03-11	284.99	A	285.02	A	284.96	A
USGS	01470870	2013-03-12	285.44	A	286.28	A	285.01	A
USGS	01470870	2013-03-13	286.72	A	287.03	A	286.28	A
USGS	01470870	2013-03-14	287.27	A	287.47	A	287.03	A
USGS	01470870	2013-03-15	287.62	A	287.77	A	287.45	A
USGS	01470870	2013-03-16	287.90	A	288.03	A	287.77	A
USGS	01470870	2013-03-17	288.12	A	288.21	A	288.03	A
USGS	01470870	2013-03-18	288.28	A	288.38	A	288.21	A
USGS	01470870	2013-03-19	288.45	A	288.55	A	288.37	A
USGS	01470870	2013-03-20	288.61	A	288.66	A	288.55	A
USGS	01470870	2013-03-21	288.66	A	288.69	A	288.63	A
USGS	01470870	2013-03-22	288.65	A	288.67	A	288.62	A
USGS	01470870	2013-03-23	288.60	A	288.64	A	288.55	A
USGS	01470870	2013-03-24	288.50	A	288.55	A	288.45	A
USGS	01470870	2013-03-25	288.44	A	288.45	A	288.43	A
USGS	01470870	2013-03-26	288.43	A	288.46	A	288.42	A
USGS	01470870	2013-03-27	288.47	A	288.51	A	288.43	A
USGS	01470870	2013-03-28	288.56	A	288.63	A	288.50	A
USGS	01470870	2013-03-29	288.69	A	288.75	A	288.63	A
USGS	01470870	2013-03-30	288.80	A	288.85	A	288.75	A
USGS	01470870	2013-03-31	288.89	A	288.94	A	288.85	A
USGS	01470870	2013-04-01	288.99	A	289.04	A	288.93	A
USGS	01470870	2013-04-02	289.09	A	289.15	A	289.03	A
USGS	01470870	2013-04-03	289.20	A	289.24	A	289.13	A
USGS	01470870	2013-04-04	289.29	A	289.34	A	289.23	A
USGS	01470870	2013-04-05	289.41	A	289.48	A	289.34	A
USGS	01470870	2013-04-06	289.51	A	289.56	A	289.46	A
USGS	01470870	2013-04-07	289.61	A	289.66	A	289.56	A
USGS	01470870	2013-04-08	289.70	A	289.75	A	289.66	A
USGS	01470870	2013-04-09	289.80	A	289.86	A	289.74	A
USGS	01470870	2013-04-10	289.92	A	290.05	A	289.84	A
USGS	01470870	2013-04-11	290.09	A	290.13	A	290.04	A
USGS	01470870	2013-04-12	290.09	A	290.18	A	290.01	A
USGS	01470870	2013-04-13	290.16	A	290.18	A	290.12	A
USGS	01470870	2013-04-14	290.07	A	290.13	A	290.01	A
USGS	01470870	2013-04-15	290.00	A	290.04	A	289.97	A
USGS	01470870	2013-04-16	290.07	A	290.11	A	290.03	A
USGS	01470870	2013-04-17	290.13	A	290.16	A	290.10	A
USGS	01470870	2013-04-18	290.16	A	290.18	A	290.14	A
USGS	01470870	2013-04-19	290.16	A	290.33	A	290.10	A
USGS	01470870	2013-04-20	290.48	A	290.59	A	290.33	A
USGS	01470870	2013-04-21	290.19	A	290.37	A	290.08	A
USGS	01470870	2013-04-22	290.05	A	290.09	A	290.02	A
USGS	01470870	2013-04-23	290.06	A	290.07	A	290.05	A
USGS	01470870	2013-04-24	290.06	A	290.09	A	290.05	A
USGS	01470870	2013-04-25	290.05	A	290.10	A	290.03	A
USGS	01470870	2013-04-26	290.02	A	290.04	A	290.00	A
USGS	01470870	2013-04-27	290.02	A	290.03	A	290.01	A
USGS	01470870	2013-04-28	290.02	A	290.03	A	290.00	A
USGS	01470870	2013-04-29	290.04	A	290.09	A	290.00	A
USGS	01470870	2013-04-30	290.12	A	290.14	A	290.09	A
USGS	01470870	2013-05-01	290.06	A	290.11	A	290.01	A
USGS	01470870	2013-05-02	289.99	A	290.01	A	289.97	A
USGS	01470870	2013-05-03	290.03	A	290.05	A	290.00	A
USGS	01470870	2013-05-04	290.07	A	290.10	A	290.05	A
USGS	01470870	2013-05-05	290.11	A	290.13	A	290.09	A
USGS	01470870	2013-05-06	290.13	A	290.14	A	290.12	A
USGS	01470870	2013-05-07	290.11	A	290.15	A	290.09	A
USGS	01470870	2013-05-08	290.56	A	291.20	A	290.09	A
USGS	01470870	2013-05-09	291.13	A	291.28	A	290.85	A
USGS	01470870	2013-05-10	290.50	A	290.85	A	290.32	A
USGS	01470870	2013-05-11	290.48	A	290.57	A	290.37	A
USGS	01470870	2013-05-12	290.58	A	290.62	A	290.54	A
USGS	01470870	2013-05-13	290.42	A	290.54	A	290.23	A
USGS	01470870	2013-05-14	290.09	A	290.23	A	290.02	A
USGS	01470870	2013-05-15	289.98	A	290.02	A	289.96	A
USGS	01470870	2013-05-16	290.00	A	290.04	A	289.97	A
USGS	01470870	2013-05-17	290.05	A	290.09	A	290.03	A
USGS	01470870	2013-05-18	290.13	A	290.18	A	290.09	A
USGS	01470870	2013-05-19	290.22	A	290.26	A	290.17	A
USGS	01470870	2013-05-20	290.26	A	290.28	A	290.21	A
USGS	01470870	2013-05-21	290.13	A	290.21	A	290.05	A
USGS	01470870	2013-05-22	290.00	A	290.06	A	289.98	A
USGS	01470870	2013-05-23	290.01	A	290.08	A	289.96	A
USGS	01470870	2013-05-24	290.10	A	290.15	A	290.04	A
USGS	01470870	2013-05-25	290.12	A	290.15	A	290.08	A
USGS	01470870	2013-05-26	290.11	A	290.15	A	290.08	A
USGS	01470870	2013-05-27	290.10	A	290.14	A	290.09	A
USGS	01470870	2013-05-28	290.11	A	290.14	A	290.08	A
USGS	01470870	2013-05-29	290.10	A	290.15	A	290.06	A
USGS	01470870	2013-05-30	290.04	A	290.07	A	290.03	A
USGS	01470870	2013-05-31	290.03	A	290.04	A	290.02	A
USGS	01470870	2013-06-01	290.03	A	290.05	A	290.02	A
USGS	01470870	2013-06-02	290.02	A	290.04	A	290.01	A
USGS	01470870	2013-06-03	290.04	A	290.05	A	290.01	A
USGS	01470870	2013-06-04	290.04	A	290.05	A	290.02	A
USGS	01470870	2013-06-05	290.02	A	290.03	A	290.01	A
USGS	01470870	2013-06-06	290.03	A	290.07	A	290.01	A
USGS	01470870	2013-06-07	290.18	A	290.27	A	290.07	A
USGS	01470870	2013-06-08	290.30	A	290.31	A	290.27	A
USGS	01470870	2013-06-09	290.26	A	290.29	A	290.23	A
USGS	01470870	2013-06-10	290.35	A	290.54	A	290.22	A
USGS	01470870	2013-06-11	290.56	A	290.65	A	290.39	A
USGS	01470870	2013-06-12	290.17	A	290.39	A	290.02	A
USGS	01470870	2013-06-13	290.06	A	290.17	A	289.98	A
USGS	01470870	2013-06-14	290.15	A	290.20	A	290.10	A
USGS	01470870	2013-06-15	290.18	A	290.21	A	290.15	A
USGS	01470870	2013-06-16	290.21	A	290.23	A	290.20	A
USGS	01470870	2013-06-17	290.19	A	290.22	A	290.13	A
USGS	01470870	2013-06-18	290.10	A	290.14	A	290.08	A
USGS	01470870	2013-06-19	290.07	A	290.08	A	290.06	A
USGS	01470870	2013-06-20	290.05	A	290.06	A	290.04	A
USGS	01470870	2013-06-21	290.06	A	290.08	A	290.05	A
USGS	01470870	2013-06-22	290.09	A	290.11	A	290.08	A
USGS	01470870	2013-06-23	290.12	A	290.13	A	290.10	A
USGS	01470870	2013-06-24	290.14	A	290.16	A	290.13	A
USGS	01470870	2013-06-25	290.14	A	290.16	A	290.11	A
USGS	01470870	2013-06-26	290.09	A	290.13	A	290.06	A
USGS	01470870	2013-06-27	290.08	A	290.18	A	290.04	A
USGS	01470870	2013-06-28	290.20	A	290.23	A	290.16	A
USGS	01470870	2013-06-29	290.14	A	290.17	A	290.12	A
USGS	01470870	2013-06-30	290.11	A	290.12	A	290.09	A
USGS	01470870	2013-07-01	290.16	A	290.21	A	290.07	A
USGS	01470870	2013-07-02	289.96	A	290.07	A	289.90	A
USGS	01470870	2013-07-03	289.89	A	289.92	A	289.86	A
USGS	01470870	2013-07-04	289.94	A	289.96	A	289.91	A
USGS	01470870	2013-07-05	289.98	A	290.01	A	289.95	A
USGS	01470870	2013-07-06	290.03	A	290.05	A	290.01	A
USGS	01470870	2013-07-07	290.06	A	290.09	A	290.04	A
USGS	01470870	2013-07-08	290.10	A	290.11	A	290.08	A
USGS	01470870	2013-07-09	290.13	A	290.18	A	290.10	A
USGS	01470870	2013-07-10	290.19	A	290.22	A	290.17	A
USGS	01470870	2013-07-11	290.15	A	290.18	A	290.10	A
USGS	01470870	2013-07-12	290.09	A	290.18	A	290.06	A
USGS	01470870	2013-07-13	290.34	A	290.44	A	290.17	A
USGS	01470870	2013-07-14	290.48	A	290.51	A	290.44	A
USGS	01470870	2013-07-15	290.47	A	290.52	A	290.38	A
USGS	01470870	2013-07-16	290.28	A	290.38	A	290.20	A
USGS	01470870	2013-07-17	290.14	A	290.20	A	290.10	A
USGS	01470870	2013-07-18	290.09	A	290.11	A	290.07	A
USGS	01470870	2013-07-19	290.07	A	290.09	A	290.06	A
USGS	01470870	2013-07-20	290.08	A	290.10	A	290.07	A
USGS	01470870	2013-07-21	290.08	A	290.09	A	290.07	A
USGS	01470870	2013-07-22	290.18	A	291.02	A	290.07	A
USGS	01470870	2013-07-23	292.35	A	292.88	A	291.02	A
USGS	01470870	2013-07-24	291.16	A	292.11	A	290.47	A
USGS	01470870	2013-07-25	290.13	A	290.47	A	289.98	A
USGS	01470870	2013-07-26	289.95	A	289.98	A	289.92	A
USGS	01470870	2013-07-27	290.02	A	290.11	A	289.98	A
USGS	01470870	2013-07-28	290.25	A	290.34	A	290.09	A
USGS	01470870	2013-07-29	290.34	A	290.37	A	290.29	A
USGS	01470870	2013-07-30	290.21	A	290.29	A	290.13	A
USGS	01470870	2013-07-31	290.07	A	290.13	A	290.03	A
USGS	01470870	2013-08-01	290.05	A	290.08	A	290.02	A
USGS	01470870	2013-08-02	290.07	A	290.08	A	290.05	A
USGS	01470870	2013-08-03	290.05	A	290.06	A	290.03	A
USGS	01470870	2013-08-04	290.05	A	290.07	A	290.03	A
USGS	01470870	2013-08-05	290.02	A	290.03	A	289.99	A
USGS	01470870	2013-08-06	290.05	A	290.07	A	290.03	A
USGS	01470870	2013-08-07	290.08	A	290.19	A	290.05	A
USGS	01470870	2013-08-08	290.20	A	290.28	A	290.08	A
USGS	01470870	2013-08-09	289.97	A	290.08	A	289.94	A
USGS	01470870	2013-08-10	289.96	A	289.99	A	289.94	A
USGS	01470870	2013-08-11	290.00	A	290.04	A	289.97	A
USGS	01470870	2013-08-12	290.07	A	290.08	A	290.03	A
USGS	01470870	2013-08-13	290.36	A	290.62	A	290.07	A
USGS	01470870	2013-08-14	290.57	A	290.62	A	290.49	A
USGS	01470870	2013-08-15	290.39	A	290.49	A	290.26	A
USGS	01470870	2013-08-16	290.18	A	290.26	A	290.14	A
USGS	01470870	2013-08-17	290.13	A	290.15	A	290.11	A
USGS	01470870	2013-08-18	290.09	A	290.11	A	290.06	A
USGS	01470870	2013-08-19	290.05	A	290.06	A	290.04	A
USGS	01470870	2013-08-20	290.07	A	290.08	A	290.06	A
USGS	01470870	2013-08-21	290.09	A	290.13	A	290.08	A
USGS	01470870	2013-08-22	290.10	A	290.14	A	290.08	A
USGS	01470870	2013-08-23	290.13	A	290.15	A	290.12	A
USGS	01470870	2013-08-24	290.14	A	290.15	A	290.12	A
USGS	01470870	2013-08-25	290.11	A	290.13	A	290.09	A
USGS	01470870	2013-08-26	290.08	A	290.10	A	290.06	A
USGS	01470870	2013-08-27	290.05	A	290.07	A	290.03	A
USGS	01470870	2013-08-28	290.05	A	290.11	A	290.01	A
USGS	01470870	2013-08-29	290.11	A	290.12	A	290.09	A
USGS	01470870	2013-08-30	290.07	A	290.09	A	290.06	A
USGS	01470870	2013-08-31	290.09	A	290.12	A	290.08	A
USGS	01470870	2013-09-01	290.12	A	290.13	A	290.10	A
USGS	01470870	2013-09-02	290.14	A	290.15	A	290.12	A
USGS	01470870	2013-09-03	290.14	A	290.16	A	290.13	A
USGS	01470870	2013-09-04	290.12	A	290.14	A	290.11	A
USGS	01470870	2013-09-05	290.10	A	290.12	A	290.08	A
USGS	01470870	2013-09-06	290.06	A	290.09	A	290.04	A
USGS	01470870	2013-09-07	290.05	A	290.07	A	290.04	A
USGS	01470870	2013-09-08	290.07	A	290.09	A	290.05	A
USGS	01470870	2013-09-09	290.08	A	290.09	A	290.07	A
USGS	01470870	2013-09-10	290.10	A	290.12	A	290.08	A
USGS	01470870	2013-09-11	290.09	A	290.11	A	290.04	A
USGS	01470870	2013-09-12	290.05	A	290.13	A	290.02	A
USGS	01470870	2013-09-13	290.17	A	290.20	A	290.12	A
USGS	01470870	2013-09-14	290.16	A	290.17	A	290.14	A
USGS	01470870	2013-09-15	290.13	A	290.15	A	290.11	A
USGS	01470870	2013-09-16	290.12	A	290.13	A	290.10	A
USGS	01470870	2013-09-17	290.09	A	290.12	A	290.07	A
USGS	01470870	2013-09-18	290.06	A	290.07	A	290.05	A
USGS	01470870	2013-09-19	290.06	A	290.06	A	290.05	A
USGS	01470870	2013-09-20	290.05	A	290.06	A	290.04	A
USGS	01470870	2013-09-21	290.06	A	290.12	A	290.04	A
USGS	01470870	2013-09-22	290.16	A	290.19	A	290.10	A
USGS	01470870	2013-09-23	290.18	A	290.21	A	290.16	A
USGS	01470870	2013-09-24	290.15	A	290.17	A	290.13	A
USGS	01470870	2013-09-25	290.11	A	290.13	A	290.09	A
USGS	01470870	2013-09-26	290.07	A	290.09	A	290.04	A
USGS	01470870	2013-09-27	290.03	A	290.05	A	290.02	A
USGS	01470870	2013-09-28	290.02	A	290.03	A	290.01	A
USGS	01470870	2013-09-29	290.02	A	290.02	A	290.01	A
USGS	01470870	2013-09-30	290.02	A	290.04	A	290.01	A
USGS	01470870	2013-10-01	290.06	A	290.08	A	290.03	A
USGS	01470870	2013-10-02	290.09	A	290.11	A	290.07	A
USGS	01470870	2013-10-03	290.12	A	290.16	A	290.11	A
USGS	01470870	2013-10-04	290.12	A	290.13	A	290.10	A
USGS	01470870	2013-10-05	290.11	A	290.13	A	290.10	A
USGS	01470870	2013-10-06	290.11	A	290.13	A	290.10	A
USGS	01470870	2013-10-07	290.20	A	290.36	A	290.09	A
USGS	01470870	2013-10-08	290.39	A	290.42	A	290.35	A
USGS	01470870	2013-10-09	290.27	A	290.35	A	290.19	A
USGS	01470870	2013-10-10	290.07	A	290.19	A	289.96	A
USGS	01470870	2013-10-11	290.77	A	291.45	A	290.02	A
USGS	01470870	2013-10-12	291.21	A	291.50	A	290.87	A
USGS	01470870	2013-10-13	290.69	A	290.87	A	290.47	A
USGS	01470870	2013-10-14	290.18	A	290.47	A	289.86	A
USGS	01470870	2013-10-15	289.57	A	289.86	A	289.33	A
USGS	01470870	2013-10-16	289.12	A	289.33	A	288.95	A
USGS	01470870	2013-10-17	288.79	A	288.95	A	288.64	A
USGS	01470870	2013-10-18	288.50	A	288.64	A	288.36	A
USGS	01470870	2013-10-19	288.21	A	288.36	A	288.08	A
USGS	01470870	2013-10-20	287.94	A	288.09	A	287.78	A
USGS	01470870	2013-10-21	287.62	A	287.78	A	287.45	A
USGS	01470870	2013-10-22	287.30	A	287.46	A	287.14	A
USGS	01470870	2013-10-23	286.99	A	287.14	A	286.85	A
USGS	01470870	2013-10-24	286.70	A	286.85	A	286.55	A
USGS	01470870	2013-10-25	286.42	A	286.55	A	286.29	A
USGS	01470870	2013-10-26	286.17	A	286.29	A	286.05	A
USGS	01470870	2013-10-27	285.93	A	286.05	A	285.80	A
USGS	01470870	2013-10-28	285.69	A	285.80	A	285.60	A
USGS	01470870	2013-10-29	285.51	A	285.60	A	285.42	A
USGS	01470870	2013-10-30	285.33	A	285.42	A	285.24	A
USGS	01470870	2013-10-31	285.11	A	285.24	A	284.89	A
USGS	01470870	2013-11-01	284.78	A	284.90	A	284.73	A
USGS	01470870	2013-11-02	284.80	A	284.82	A	284.78	A
USGS	01470870	2013-11-03	284.79	A	284.81	A	284.77	A
USGS	01470870	2013-11-04	284.78	A	284.81	A	284.76	A
USGS	01470870	2013-11-05	284.86	A	284.91	A	284.81	A
USGS	01470870	2013-11-06	284.97	A	285.04	A	284.91	A
USGS	01470870	2013-11-07	285.06	A	285.08	A	285.03	A
USGS	01470870	2013-11-08	285.08	A	285.10	A	285.06	A
USGS	01470870	2013-11-09	285.07	A	285.09	A	285.06	A
USGS	01470870	2013-11-10	285.08	A	285.12	A	285.06	A
USGS	01470870	2013-11-11	285.06	A	285.07	A	285.05	A
USGS	01470870	2013-11-12	285.05	A	285.07	A	285.03	A
USGS	01470870	2013-11-13	285.03	A	285.05	A	285.02	A
USGS	01470870	2013-11-14	285.05	A	285.07	A	285.04	A
USGS	01470870	2013-11-15	285.08	A	285.11	A	285.06	A
USGS	01470870	2013-11-16	285.10	A	285.12	A	285.09	A
USGS	01470870	2013-11-17	285.13	A	285.15	A	285.11	A
USGS	01470870	2013-11-18	285.17	A	285.20	A	285.14	A
USGS	01470870	2013-11-19	285.15	A	285.21	A	285.11	A
USGS	01470870	2013-11-20	285.08	A	285.12	A	285.05	A
USGS	01470870	2013-11-21	285.03	A	285.05	A	285.01	A
USGS	01470870	2013-11-22	285.01	A	285.02	A	285.00	A
USGS	01470870	2013-11-23	285.00	A	285.03	A	284.98	A
USGS	01470870	2013-11-24	284.97	A	285.00	A	284.93	A
USGS	01470870	2013-11-25	284.93	A	284.95	A	284.92	A
USGS	01470870	2013-11-26	285.00	A	285.16	A	284.95	A
USGS	01470870	2013-11-27	285.71	A	285.94	A	285.16	A
USGS	01470870	2013-11-28	285.86	A	285.94	A	285.76	A
USGS	01470870	2013-11-29	285.66	A	285.76	A	285.61	A
USGS	01470870	2013-11-30	285.67	A	285.69	A	285.65	A
USGS	01470870	2013-12-01	285.69	A	285.70	A	285.67	A
USGS	01470870	2013-12-02	285.64	A	285.69	A	285.55	A
USGS	01470870	2013-12-03	285.43	A	285.55	A	285.31	A
USGS	01470870	2013-12-04	285.21	A	285.31	A	285.11	A
USGS	01470870	2013-12-05	285.06	A	285.11	A	285.04	A
USGS	01470870	2013-12-06	285.09	A	285.25	A	285.04	A
USGS	01470870	2013-12-07	285.69	A	286.01	A	285.25	A
USGS	01470870	2013-12-08	286.21	A	286.42	A	286.01	A
USGS	01470870	2013-12-09	286.51	A	286.58	A	286.42	A
USGS	01470870	2013-12-10	286.27	A	286.46	A	285.98	A
USGS	01470870	2013-12-11	285.63	A	285.98	A	285.37	A
USGS	01470870	2013-12-12	285.19	A	285.37	A	285.04	A
USGS	01470870	2013-12-13	284.97	A	285.04	A	284.93	A
USGS	01470870	2013-12-14	285.03	A	285.12	A	284.98	A
USGS	01470870	2013-12-15	285.17	A	285.22	A	285.11	A
USGS	01470870	2013-12-16	285.21	A	285.24	A	285.17	A
USGS	01470870	2013-12-17	285.13	A	285.18	A	285.08	A
USGS	01470870	2013-12-18	285.04	A	285.08	A	285.01	A
USGS	01470870	2013-12-19	285.02	A	285.06	A	284.99	A
USGS	01470870	2013-12-20	285.05	A	285.07	A	285.04	A
USGS	01470870	2013-12-21	285.03	A	285.07	A	285.02	A
USGS	01470870	2013-12-22	285.25	A	285.60	A	285.06	A
USGS	01470870	2013-12-23	285.90	A	286.08	A	285.60	A
USGS	01470870	2013-12-24	286.07	A	286.09	A	285.99	A
USGS	01470870	2013-12-25	285.85	A	286.00	A	285.68	A
USGS	01470870	2013-12-26	285.48	A	285.68	A	285.29	A
USGS	01470870	2013-12-27	285.12	A	285.29	A	285.03	A
USGS	01470870	2013-12-28	284.96	A	285.03	A	284.88	A
USGS	01470870	2013-12-29	284.93	A	285.27	A	284.80	A
USGS	01470870	2013-12-30	285.35	A	285.47	A	285.16	A
USGS	01470870	2013-12-31	284.99	A	285.16	A	284.94	A
USGS	01470870	2014-01-01	284.95	A	284.97	A	284.92	A
USGS	01470870	2014-01-02	284.91	A	284.98	A	284.88	A
USGS	01470870	2014-01-03	285.02	A	285.07	A	284.98	A
USGS	01470870	2014-01-04	285.11	A	285.20	A	285.07	A
USGS	01470870	2014-01-05	285.25	A	285.35	A	285.20	A
USGS	01470870	2014-01-06	285.62	A	285.90	A	285.35	A
USGS	01470870	2014-01-07	285.74	A	285.93	A	285.47	A
USGS	01470870	2014-01-08	285.24	A	285.47	A	285.11	A
USGS	01470870	2014-01-09	285.05	A	285.11	A	285.02	A
USGS	01470870	2014-01-10	284.99	A	285.02	A	284.96	A
USGS	01470870	2014-01-11	285.54	A	287.07	A	284.97	A
USGS	01470870	2014-01-12	287.76	A	287.93	A	287.07	A
USGS	01470870	2014-01-13	287.51	A	287.85	A	286.99	A
USGS	01470870	2014-01-14	286.37	A	286.99	A	285.76	A
USGS	01470870	2014-01-15	285.22	A	285.76	A	284.93	A
USGS	01470870	2014-01-16	284.86	A	284.93	A	284.83	A
USGS	01470870	2014-01-17	284.94	A	285.06	A	284.87	A
USGS	01470870	2014-01-18	285.19	A	285.29	A	285.06	A
USGS	01470870	2014-01-19	285.35	A	285.40	A	285.29	A
USGS	01470870	2014-01-20	285.44	A	285.47	A	285.40	A
USGS	01470870	2014-01-21	285.45	A	285.47	A	285.37	A
USGS	01470870	2014-01-22	285.24	A	285.37	A	285.16	A
USGS	01470870	2014-01-23	285.12	A	285.16	A	285.10	A
USGS	01470870	2014-01-24	285.13	A	285.17	A	285.11	A
USGS	01470870	2014-01-25	285.23	A	285.29	A	285.17	A
USGS	01470870	2014-01-26	285.32	A	285.37	A	285.28	A
USGS	01470870	2014-01-27	285.34	A	285.40	A	285.27	A
USGS	01470870	2014-01-28	285.15	A	285.28	A	285.07	A
USGS	01470870	2014-01-29	285.04	A	285.08	A	285.03	A
USGS	01470870	2014-01-30	285.03	A	285.07	A	285.01	A
USGS	01470870	2014-01-31	285.10	A	285.14	A	285.07	A
USGS	01470870	2014-02-01	285.17	A	285.21	A	285.13	A
USGS	01470870	2014-02-02	285.24	A	285.28	A	285.20	A
USGS	01470870	2014-02-03	285.33	A	285.37	A	285.27	A
USGS	01470870	2014-02-04	285.20	A	285.30	A	285.10	A
USGS	01470870	2014-02-05	285.16	A	285.24	A	285.09	A
USGS	01470870	2014-02-06	285.24	A	285.29	A	285.17	A
USGS	01470870	2014-02-07	285.10	A	285.17	A	285.07	A
USGS	01470870	2014-02-08	285.07	A	285.11	A	285.06	A
USGS	01470870	2014-02-09	285.03	A	285.06	A	285.01	A
USGS	01470870	2014-02-10	285.01	A	285.04	A	284.99	A
USGS	01470870	2014-02-11	285.05	A	285.08	A	285.03	A
USGS	01470870	2014-02-12	285.08	A	285.12	A	285.05	A
USGS	01470870	2014-02-13	285.20	A	285.30	A	285.12	A
USGS	01470870	2014-02-14	285.37	A	285.40	A	285.30	A
USGS	01470870	2014-02-15	285.37	A	285.39	A	285.35	A
USGS	01470870	2014-02-16	285.31	A	285.36	A	285.27	A
USGS	01470870	2014-02-17	285.22	A	285.27	A	285.18	A
USGS	01470870	2014-02-18	285.14	A	285.18	A	285.09	A
USGS	01470870	2014-02-19	285.07	A	285.10	A	285.05	A
USGS	01470870	2014-02-20	284.93	A	285.08	A	284.66	A
USGS	01470870	2014-02-21	284.43	A	284.66	A	284.33	A
USGS	01470870	2014-02-22	284.44	A	284.55	A	284.35	A
USGS	01470870	2014-02-23	284.70	A	284.87	A	284.55	A
USGS	01470870	2014-02-24	284.99	A	285.04	A	284.87	A
USGS	01470870	2014-02-25	285.02	A	285.04	A	284.99	A
USGS	01470870	2014-02-26	284.97	A	284.99	A	284.94	A
USGS	01470870	2014-02-27	284.96	A	285.02	A	284.92	A
USGS	01470870	2014-02-28	284.98	A	285.00	A	284.95	A
USGS	01470870	2014-03-01	284.95	A	284.99	A	284.92	A
USGS	01470870	2014-03-02	284.91	A	284.95	A	284.88	A
USGS	01470870	2014-03-03	284.83	A	284.88	A	284.77	A
USGS	01470870	2014-03-04	284.68	A	284.77	A	284.61	A
USGS	01470870	2014-03-05	284.53	A	284.61	A	284.45	A
USGS	01470870	2014-03-06	284.35	A	284.45	A	284.26	A
USGS	01470870	2014-03-07	284.16	A	284.26	A	284.07	A
USGS	01470870	2014-03-08	283.98	A	284.07	A	283.91	A
USGS	01470870	2014-03-09	283.93	A	283.98	A	283.91	A
USGS	01470870	2014-03-10	284.09	A	284.30	A	283.98	A
USGS	01470870	2014-03-11	284.65	A	285.19	A	284.30	A
USGS	01470870	2014-03-12	285.56	A	285.83	A	285.19	A
USGS	01470870	2014-03-13	285.80	A	286.01	A	285.43	A
USGS	01470870	2014-03-14	285.05	A	285.43	A	284.92	A
USGS	01470870	2014-03-15	284.91	A	284.98	A	284.87	A
USGS	01470870	2014-03-16	284.93	A	284.99	A	284.80	A
USGS	01470870	2014-03-17	284.67	A	284.80	A	284.55	A
USGS	01470870	2014-03-18	284.46	A	284.55	A	284.41	A
USGS	01470870	2014-03-19	284.39	A	284.46	A	284.36	A
USGS	01470870	2014-03-20	284.52	A	284.56	A	284.46	A
USGS	01470870	2014-03-21	284.57	A	284.62	A	284.53	A
USGS	01470870	2014-03-22	284.68	A	284.73	A	284.61	A
USGS	01470870	2014-03-23	284.76	A	284.79	A	284.72	A
USGS	01470870	2014-03-24	284.79	A	284.82	A	284.77	A
USGS	01470870	2014-03-25	284.84	A	284.88	A	284.82	A
USGS	01470870	2014-03-26	284.90	A	284.94	A	284.87	A
USGS	01470870	2014-03-27	284.88	A	284.89	A	284.85	A
USGS	01470870	2014-03-28	284.90	A	284.99	A	284.85	A
USGS	01470870	2014-03-29	285.11	A	285.39	A	284.99	A
USGS	01470870	2014-03-30	285.97	A	286.76	A	285.39	A
USGS	01470870	2014-03-31	287.48	A	288.05	A	286.76	A
USGS	01470870	2014-04-01	288.51	A	288.92	A	288.04	A
USGS	01470870	2014-04-02	289.29	A	289.64	A	288.92	A
USGS	01470870	2014-04-03	289.91	A	290.09	A	289.64	A
USGS	01470870	2014-04-04	290.21	A	290.25	A	290.09	A
USGS	01470870	2014-04-05	290.17	A	290.22	A	290.11	A
USGS	01470870	2014-04-06	290.05	A	290.11	A	289.97	A
