Scenario,cannonsville,pepacton,neversink,wallenpaupack,prompton,shoholaMarsh,mongaupeCombined,beltzvilleCombined,fewalter,merrillCreek,hopatcong,nockamixon,assunpink,ontelaunee,stillCreek,blueMarsh,greenLane,1425000,1417000,delLordville,1436000,1433500,delMontague,1449800,1447800,delDRCanal,delTrenton,1463620,outletAssunpink,1470960,outletSchuylkill
236,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777,2.2366354994630777
237,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715,1.6899029109929715
238,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748,2.1534045149949748
239,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251,1.7367091530678251
240,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994,2.6554132633799994
241,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037,2.866387119800037
242,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787,1.0469241890563787
243,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602,2.5451816167217602
244,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216,2.7455454409863216
245,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545,2.908242248559545
246,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416,1.984163580986416
247,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536,1.0342325311263536
248,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505,1.182141736373505
249,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413,2.1819493711516413
250,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912,1.437757963629912
251,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708,0.5469605875909708
252,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692,1.5809081442133692
253,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233,2.3327986894782233
254,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381,1.289439283963381
255,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177,1.293481556341177
256,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214,1.2352428951642214
257,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622,0.8254159749416622
258,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266,1.4510304786372266
259,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414,1.716875927637414
260,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901,1.8161823119809901
261,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836,2.9987230773107836
262,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243,0.5384241486929243
263,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256,1.0608554091460256
264,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251,1.5053338722161251
265,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462,1.1558053450721462
266,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585,1.1299181544245585
267,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307,1.322913355439307
268,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256,2.647028265992256
269,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993,2.9322554417310993
270,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133,2.3760020065748133
271,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983,1.6752161144603983
272,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218,0.5424046595074218
273,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531,2.55666376808531
274,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857,0.6894669458155857
275,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032,1.1245095568633032
276,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094,0.9015938321319094
277,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362,2.900449159335362
278,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873,0.9617795743285873
279,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698,1.3804089004354698
280,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976,2.0829374687373976
281,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569,0.9535247941522569
282,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478,0.813124517510478
283,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964,0.788406503828964
284,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605,0.7031197647589605
285,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852,2.280726318669852
