# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-07-28 16:16:28 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01470761 Maiden Creek at Berkley, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01470761
#            TS   parameter     Description
#        262018       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	262018_00060	262018_00060_cd
USGS	01470761	2020-12-08 17:45	EST	362	A
USGS	01470761	2020-12-08 18:00	EST	362	A
USGS	01470761	2020-12-08 18:15	EST	359	A
USGS	01470761	2020-12-08 18:30	EST	359	A
USGS	01470761	2020-12-08 18:45	EST	359	A
USGS	01470761	2020-12-08 19:00	EST	359	A
USGS	01470761	2020-12-08 19:15	EST	359	A
USGS	01470761	2020-12-08 19:30	EST	359	A
USGS	01470761	2020-12-08 19:45	EST	359	A
USGS	01470761	2020-12-08 20:00	EST	359	A
USGS	01470761	2020-12-08 20:15	EST	359	A
USGS	01470761	2020-12-08 20:30	EST	359	A
USGS	01470761	2020-12-08 20:45	EST	359	A
USGS	01470761	2020-12-08 21:00	EST	357	A
USGS	01470761	2020-12-08 21:15	EST	357	A
USGS	01470761	2020-12-08 21:30	EST	354	A
USGS	01470761	2020-12-08 21:45	EST	354	A
USGS	01470761	2020-12-08 22:00	EST	354	A
USGS	01470761	2020-12-08 22:15	EST	354	A
USGS	01470761	2020-12-08 22:30	EST	357	A
USGS	01470761	2020-12-08 22:45	EST	357	A
USGS	01470761	2020-12-08 23:00	EST	354	A
USGS	01470761	2020-12-08 23:15	EST	354	A
USGS	01470761	2020-12-08 23:30	EST	352	A
USGS	01470761	2020-12-08 23:45	EST	352	A
USGS	01470761	2020-12-09 00:00	EST	352	A
USGS	01470761	2020-12-09 00:15	EST	352	A
USGS	01470761	2020-12-09 00:30	EST	352	A
USGS	01470761	2020-12-09 00:45	EST	352	A
USGS	01470761	2020-12-09 01:00	EST	352	A
USGS	01470761	2020-12-09 01:15	EST	352	A
USGS	01470761	2020-12-09 01:30	EST	352	A
USGS	01470761	2020-12-09 01:45	EST	352	A
USGS	01470761	2020-12-09 02:00	EST	352	A
USGS	01470761	2020-12-09 02:15	EST	352	A
USGS	01470761	2020-12-09 02:30	EST	349	A
USGS	01470761	2020-12-09 02:45	EST	349	A
USGS	01470761	2020-12-09 03:00	EST	349	A
USGS	01470761	2020-12-09 03:15	EST	349	A
USGS	01470761	2020-12-09 03:30	EST	349	A
USGS	01470761	2020-12-09 03:45	EST	349	A
USGS	01470761	2020-12-09 04:00	EST	349	A
USGS	01470761	2020-12-09 04:15	EST	349	A
USGS	01470761	2020-12-09 04:30	EST	349	A
USGS	01470761	2020-12-09 04:45	EST	346	A
USGS	01470761	2020-12-09 05:00	EST	346	A
USGS	01470761	2020-12-09 05:15	EST	346	A
USGS	01470761	2020-12-09 05:30	EST	344	A
USGS	01470761	2020-12-09 05:45	EST	344	A
USGS	01470761	2020-12-09 06:00	EST	344	A
USGS	01470761	2020-12-09 06:15	EST	344	A
USGS	01470761	2020-12-09 06:30	EST	344	A
USGS	01470761	2020-12-09 06:45	EST	344	A
USGS	01470761	2020-12-09 07:00	EST	344	A
USGS	01470761	2020-12-09 07:15	EST	344	A
USGS	01470761	2020-12-09 07:30	EST	344	A
USGS	01470761	2020-12-09 07:45	EST	341	A
USGS	01470761	2020-12-09 08:00	EST	341	A
USGS	01470761	2020-12-09 08:15	EST	344	A
USGS	01470761	2020-12-09 08:30	EST	344	A
USGS	01470761	2020-12-09 08:45	EST	344	A
USGS	01470761	2020-12-09 09:00	EST	344	A
USGS	01470761	2020-12-09 09:15	EST	344	A
USGS	01470761	2020-12-09 09:30	EST	344	A
USGS	01470761	2020-12-09 09:45	EST	344	A
USGS	01470761	2020-12-09 10:00	EST	341	A
USGS	01470761	2020-12-09 10:15	EST	341	A
USGS	01470761	2020-12-09 10:30	EST	341	A
USGS	01470761	2020-12-09 10:45	EST	341	A
USGS	01470761	2020-12-09 11:00	EST	341	A
USGS	01470761	2020-12-09 11:15	EST	341	A
USGS	01470761	2020-12-09 11:30	EST	341	A
USGS	01470761	2020-12-09 11:45	EST	338	A
USGS	01470761	2020-12-09 12:00	EST	338	A
USGS	01470761	2020-12-09 12:15	EST	338	A
USGS	01470761	2020-12-09 12:30	EST	341	A
USGS	01470761	2020-12-09 12:45	EST	341	A
USGS	01470761	2020-12-09 13:00	EST	341	A
USGS	01470761	2020-12-09 13:15	EST	344	A
USGS	01470761	2020-12-09 13:30	EST	344	A
USGS	01470761	2020-12-09 13:45	EST	344	A
USGS	01470761	2020-12-09 14:00	EST	344	A
USGS	01470761	2020-12-09 14:15	EST	341	A
USGS	01470761	2020-12-09 14:30	EST	341	A
USGS	01470761	2020-12-09 14:45	EST	341	A
USGS	01470761	2020-12-09 15:00	EST	344	A
USGS	01470761	2020-12-09 15:15	EST	344	A
USGS	01470761	2020-12-09 15:30	EST	346	A
USGS	01470761	2020-12-09 15:45	EST	346	A
USGS	01470761	2020-12-09 16:00	EST	346	A
USGS	01470761	2020-12-09 16:15	EST	346	A
USGS	01470761	2020-12-09 16:30	EST	346	A
USGS	01470761	2020-12-09 16:45	EST	344	A
USGS	01470761	2020-12-09 17:00	EST	346	A
USGS	01470761	2020-12-09 17:15	EST	346	A
USGS	01470761	2020-12-09 17:30	EST	346	A
USGS	01470761	2020-12-09 17:45	EST	346	A
USGS	01470761	2020-12-09 18:00	EST	346	A
USGS	01470761	2020-12-09 18:15	EST	346	A
USGS	01470761	2020-12-09 18:30	EST	344	A
USGS	01470761	2020-12-09 18:45	EST	344	A
USGS	01470761	2020-12-09 19:00	EST	344	A
USGS	01470761	2020-12-09 19:15	EST	344	A
USGS	01470761	2020-12-09 19:30	EST	344	A
USGS	01470761	2020-12-09 19:45	EST	344	A
USGS	01470761	2020-12-09 20:00	EST	344	A
USGS	01470761	2020-12-09 20:15	EST	341	A
USGS	01470761	2020-12-09 20:30	EST	344	A
USGS	01470761	2020-12-09 20:45	EST	344	A
USGS	01470761	2020-12-09 21:00	EST	341	A
USGS	01470761	2020-12-09 21:15	EST	338	A
USGS	01470761	2020-12-09 21:30	EST	338	A
USGS	01470761	2020-12-09 21:45	EST	336	A
USGS	01470761	2020-12-09 22:00	EST	336	A
USGS	01470761	2020-12-09 22:15	EST	333	A
USGS	01470761	2020-12-09 22:30	EST	333	A
USGS	01470761	2020-12-09 22:45	EST	330	A
USGS	01470761	2020-12-09 23:00	EST	330	A
USGS	01470761	2020-12-09 23:15	EST	330	A
USGS	01470761	2020-12-09 23:30	EST	330	A
USGS	01470761	2020-12-09 23:45	EST	333	A
USGS	01470761	2020-12-10 00:00	EST	333	A
USGS	01470761	2020-12-10 00:15	EST	336	A
USGS	01470761	2020-12-10 00:30	EST	336	A
USGS	01470761	2020-12-10 00:45	EST	338	A
USGS	01470761	2020-12-10 01:00	EST	338	A
USGS	01470761	2020-12-10 01:15	EST	338	A
USGS	01470761	2020-12-10 01:30	EST	338	A
USGS	01470761	2020-12-10 01:45	EST	338	A
USGS	01470761	2020-12-10 02:00	EST	338	A
USGS	01470761	2020-12-10 02:15	EST	338	A
USGS	01470761	2020-12-10 02:30	EST	338	A
USGS	01470761	2020-12-10 02:45	EST	338	A
USGS	01470761	2020-12-10 03:00	EST	338	A
USGS	01470761	2020-12-10 03:15	EST	338	A
USGS	01470761	2020-12-10 03:30	EST	338	A
USGS	01470761	2020-12-10 03:45	EST	338	A
USGS	01470761	2020-12-10 04:00	EST	338	A
USGS	01470761	2020-12-10 04:15	EST	338	A
USGS	01470761	2020-12-10 04:30	EST	338	A
USGS	01470761	2020-12-10 04:45	EST	338	A
USGS	01470761	2020-12-10 05:00	EST	338	A
USGS	01470761	2020-12-10 05:15	EST	338	A
USGS	01470761	2020-12-10 05:30	EST	338	A
USGS	01470761	2020-12-10 05:45	EST	336	A
USGS	01470761	2020-12-10 06:00	EST	336	A
USGS	01470761	2020-12-10 06:15	EST	336	A
USGS	01470761	2020-12-10 06:30	EST	336	A
USGS	01470761	2020-12-10 06:45	EST	336	A
USGS	01470761	2020-12-10 07:00	EST	336	A
USGS	01470761	2020-12-10 07:15	EST	336	A
USGS	01470761	2020-12-10 07:30	EST	336	A
USGS	01470761	2020-12-10 07:45	EST	336	A
USGS	01470761	2020-12-10 08:00	EST	338	A
USGS	01470761	2020-12-10 08:15	EST	338	A
USGS	01470761	2020-12-10 08:30	EST	338	A
USGS	01470761	2020-12-10 08:45	EST	336	A
USGS	01470761	2020-12-10 09:00	EST	336	A
USGS	01470761	2020-12-10 09:15	EST	336	A
USGS	01470761	2020-12-10 09:30	EST	336	A
USGS	01470761	2020-12-10 09:45	EST	336	A
USGS	01470761	2020-12-10 10:00	EST	336	A
USGS	01470761	2020-12-10 10:15	EST	336	A
USGS	01470761	2020-12-10 10:30	EST	333	A
USGS	01470761	2020-12-10 10:45	EST	333	A
USGS	01470761	2020-12-10 11:00	EST	333	A
USGS	01470761	2020-12-10 11:15	EST	333	A
USGS	01470761	2020-12-10 11:30	EST	336	A
USGS	01470761	2020-12-10 11:45	EST	336	A
USGS	01470761	2020-12-10 12:00	EST	336	A
USGS	01470761	2020-12-10 12:15	EST	336	A
USGS	01470761	2020-12-10 12:30	EST	336	A
USGS	01470761	2020-12-10 12:45	EST	336	A
USGS	01470761	2020-12-10 13:00	EST	336	A
USGS	01470761	2020-12-10 13:15	EST	336	A
USGS	01470761	2020-12-10 13:30	EST	336	A
USGS	01470761	2020-12-10 13:45	EST	336	A
USGS	01470761	2020-12-10 14:00	EST	336	A
USGS	01470761	2020-12-10 14:15	EST	336	A
USGS	01470761	2020-12-10 14:30	EST	338	A
USGS	01470761	2020-12-10 14:45	EST	336	A
USGS	01470761	2020-12-10 15:00	EST	336	A
USGS	01470761	2020-12-10 15:15	EST	333	A
USGS	01470761	2020-12-10 15:30	EST	333	A
USGS	01470761	2020-12-10 15:45	EST	333	A
USGS	01470761	2020-12-10 16:00	EST	330	A
USGS	01470761	2020-12-10 16:15	EST	330	A
USGS	01470761	2020-12-10 16:30	EST	330	A
USGS	01470761	2020-12-10 16:45	EST	328	A
USGS	01470761	2020-12-10 17:00	EST	328	A
USGS	01470761	2020-12-10 17:15	EST	328	A
USGS	01470761	2020-12-10 17:30	EST	328	A
USGS	01470761	2020-12-10 17:45	EST	328	A
USGS	01470761	2020-12-10 18:00	EST	328	A
USGS	01470761	2020-12-10 18:15	EST	328	A
USGS	01470761	2020-12-10 18:30	EST	328	A
USGS	01470761	2020-12-10 18:45	EST	328	A
USGS	01470761	2020-12-10 19:00	EST	328	A
USGS	01470761	2020-12-10 19:15	EST	328	A
USGS	01470761	2020-12-10 19:30	EST	325	A
USGS	01470761	2020-12-10 19:45	EST	325	A
USGS	01470761	2020-12-10 20:00	EST	325	A
USGS	01470761	2020-12-10 20:15	EST	325	A
USGS	01470761	2020-12-10 20:30	EST	325	A
USGS	01470761	2020-12-10 20:45	EST	325	A
USGS	01470761	2020-12-10 21:00	EST	325	A
USGS	01470761	2020-12-10 21:15	EST	323	A
USGS	01470761	2020-12-10 21:30	EST	323	A
USGS	01470761	2020-12-10 21:45	EST	323	A
USGS	01470761	2020-12-10 22:00	EST	323	A
USGS	01470761	2020-12-10 22:15	EST	323	A
USGS	01470761	2020-12-10 22:30	EST	323	A
USGS	01470761	2020-12-10 22:45	EST	323	A
USGS	01470761	2020-12-10 23:00	EST	320	A
USGS	01470761	2020-12-10 23:15	EST	320	A
USGS	01470761	2020-12-10 23:30	EST	320	A
USGS	01470761	2020-12-10 23:45	EST	320	A
USGS	01470761	2020-12-11 00:00	EST	320	A
USGS	01470761	2020-12-11 00:15	EST	318	A
USGS	01470761	2020-12-11 00:30	EST	318	A
USGS	01470761	2020-12-11 00:45	EST	318	A
USGS	01470761	2020-12-11 01:00	EST	318	A
USGS	01470761	2020-12-11 01:15	EST	318	A
USGS	01470761	2020-12-11 01:30	EST	318	A
USGS	01470761	2020-12-11 01:45	EST	318	A
USGS	01470761	2020-12-11 02:00	EST	318	A
USGS	01470761	2020-12-11 02:15	EST	315	A
USGS	01470761	2020-12-11 02:30	EST	315	A
USGS	01470761	2020-12-11 02:45	EST	315	A
USGS	01470761	2020-12-11 03:00	EST	315	A
USGS	01470761	2020-12-11 03:15	EST	315	A
USGS	01470761	2020-12-11 03:30	EST	313	A
USGS	01470761	2020-12-11 03:45	EST	313	A
USGS	01470761	2020-12-11 04:00	EST	313	A
USGS	01470761	2020-12-11 04:15	EST	313	A
USGS	01470761	2020-12-11 04:30	EST	313	A
USGS	01470761	2020-12-11 04:45	EST	310	A
USGS	01470761	2020-12-11 05:00	EST	310	A
USGS	01470761	2020-12-11 05:15	EST	310	A
USGS	01470761	2020-12-11 05:30	EST	310	A
USGS	01470761	2020-12-11 05:45	EST	308	A
USGS	01470761	2020-12-11 06:00	EST	308	A
USGS	01470761	2020-12-11 06:15	EST	308	A
USGS	01470761	2020-12-11 06:30	EST	308	A
USGS	01470761	2020-12-11 06:45	EST	308	A
USGS	01470761	2020-12-11 07:00	EST	308	A
USGS	01470761	2020-12-11 07:15	EST	305	A
USGS	01470761	2020-12-11 07:30	EST	303	A
USGS	01470761	2020-12-11 07:45	EST	300	A
USGS	01470761	2020-12-11 08:00	EST	300	A
USGS	01470761	2020-12-11 08:15	EST	300	A
USGS	01470761	2020-12-11 08:30	EST	298	A
USGS	01470761	2020-12-11 08:45	EST	298	A
USGS	01470761	2020-12-11 09:00	EST	298	A
USGS	01470761	2020-12-11 09:15	EST	298	A
USGS	01470761	2020-12-11 09:30	EST	298	A
USGS	01470761	2020-12-11 09:45	EST	298	A
USGS	01470761	2020-12-11 10:00	EST	300	A
USGS	01470761	2020-12-11 10:15	EST	300	A
USGS	01470761	2020-12-11 10:30	EST	300	A
USGS	01470761	2020-12-11 10:45	EST	300	A
USGS	01470761	2020-12-11 11:00	EST	303	A
USGS	01470761	2020-12-11 11:15	EST	303	A
USGS	01470761	2020-12-11 11:30	EST	300	A
USGS	01470761	2020-12-11 11:45	EST	300	A
USGS	01470761	2020-12-11 12:00	EST	300	A
USGS	01470761	2020-12-11 12:15	EST	298	A
USGS	01470761	2020-12-11 12:30	EST	298	A
USGS	01470761	2020-12-11 12:45	EST	295	A
USGS	01470761	2020-12-11 13:00	EST	295	A
USGS	01470761	2020-12-11 13:15	EST	295	A
USGS	01470761	2020-12-11 13:30	EST	293	A
USGS	01470761	2020-12-11 13:45	EST	293	A
USGS	01470761	2020-12-11 14:00	EST	290	A
USGS	01470761	2020-12-11 14:15	EST	293	A
USGS	01470761	2020-12-11 14:30	EST	290	A
USGS	01470761	2020-12-11 14:45	EST	290	A
USGS	01470761	2020-12-11 15:00	EST	290	A
USGS	01470761	2020-12-11 15:15	EST	290	A
USGS	01470761	2020-12-11 15:30	EST	290	A
USGS	01470761	2020-12-11 15:45	EST	293	A
USGS	01470761	2020-12-11 16:00	EST	293	A
USGS	01470761	2020-12-11 16:15	EST	293	A
USGS	01470761	2020-12-11 16:30	EST	293	A
USGS	01470761	2020-12-11 16:45	EST	293	A
USGS	01470761	2020-12-11 17:00	EST	293	A
USGS	01470761	2020-12-11 17:15	EST	293	A
USGS	01470761	2020-12-11 17:30	EST	293	A
USGS	01470761	2020-12-11 17:45	EST	290	A
USGS	01470761	2020-12-11 18:00	EST	290	A
USGS	01470761	2020-12-11 18:15	EST	290	A
USGS	01470761	2020-12-11 18:30	EST	290	A
USGS	01470761	2020-12-11 18:45	EST	290	A
USGS	01470761	2020-12-11 19:00	EST	290	A
USGS	01470761	2020-12-11 19:15	EST	290	A
USGS	01470761	2020-12-11 19:30	EST	290	A
USGS	01470761	2020-12-11 19:45	EST	290	A
USGS	01470761	2020-12-11 20:00	EST	290	A
USGS	01470761	2020-12-11 20:15	EST	290	A
USGS	01470761	2020-12-11 20:30	EST	290	A
USGS	01470761	2020-12-11 20:45	EST	290	A
USGS	01470761	2020-12-11 21:00	EST	290	A
USGS	01470761	2020-12-11 21:15	EST	290	A
USGS	01470761	2020-12-11 21:30	EST	290	A
USGS	01470761	2020-12-11 21:45	EST	288	A
USGS	01470761	2020-12-11 22:00	EST	288	A
USGS	01470761	2020-12-11 22:15	EST	288	A
USGS	01470761	2020-12-11 22:30	EST	288	A
USGS	01470761	2020-12-11 22:45	EST	288	A
USGS	01470761	2020-12-11 23:00	EST	288	A
USGS	01470761	2020-12-11 23:15	EST	288	A
USGS	01470761	2020-12-11 23:30	EST	288	A
USGS	01470761	2020-12-11 23:45	EST	288	A
USGS	01470761	2020-12-12 00:00	EST	288	A
USGS	01470761	2020-12-12 00:15	EST	288	A
USGS	01470761	2020-12-12 00:30	EST	288	A
USGS	01470761	2020-12-12 00:45	EST	288	A
USGS	01470761	2020-12-12 01:00	EST	288	A
USGS	01470761	2020-12-12 01:15	EST	288	A
USGS	01470761	2020-12-12 01:30	EST	288	A
USGS	01470761	2020-12-12 01:45	EST	288	A
USGS	01470761	2020-12-12 02:00	EST	288	A
USGS	01470761	2020-12-12 02:15	EST	285	A
USGS	01470761	2020-12-12 02:30	EST	285	A
USGS	01470761	2020-12-12 02:45	EST	285	A
USGS	01470761	2020-12-12 03:00	EST	285	A
USGS	01470761	2020-12-12 03:15	EST	285	A
USGS	01470761	2020-12-12 03:30	EST	285	A
USGS	01470761	2020-12-12 03:45	EST	285	A
USGS	01470761	2020-12-12 04:00	EST	285	A
USGS	01470761	2020-12-12 04:15	EST	283	A
USGS	01470761	2020-12-12 04:30	EST	283	A
USGS	01470761	2020-12-12 04:45	EST	283	A
USGS	01470761	2020-12-12 05:00	EST	283	A
USGS	01470761	2020-12-12 05:15	EST	283	A
USGS	01470761	2020-12-12 05:30	EST	283	A
USGS	01470761	2020-12-12 05:45	EST	283	A
USGS	01470761	2020-12-12 06:00	EST	283	A
USGS	01470761	2020-12-12 06:15	EST	283	A
USGS	01470761	2020-12-12 06:30	EST	283	A
USGS	01470761	2020-12-12 06:45	EST	283	A
USGS	01470761	2020-12-12 07:00	EST	283	A
USGS	01470761	2020-12-12 07:15	EST	283	A
USGS	01470761	2020-12-12 07:30	EST	281	A
USGS	01470761	2020-12-12 07:45	EST	281	A
USGS	01470761	2020-12-12 08:00	EST	281	A
USGS	01470761	2020-12-12 08:15	EST	281	A
USGS	01470761	2020-12-12 08:30	EST	281	A
USGS	01470761	2020-12-12 08:45	EST	281	A
USGS	01470761	2020-12-12 09:00	EST	281	A
USGS	01470761	2020-12-12 09:15	EST	281	A
USGS	01470761	2020-12-12 09:30	EST	281	A
USGS	01470761	2020-12-12 09:45	EST	281	A
USGS	01470761	2020-12-12 10:00	EST	281	A
USGS	01470761	2020-12-12 10:15	EST	281	A
USGS	01470761	2020-12-12 10:30	EST	281	A
USGS	01470761	2020-12-12 10:45	EST	281	A
USGS	01470761	2020-12-12 11:00	EST	278	A
USGS	01470761	2020-12-12 11:15	EST	278	A
USGS	01470761	2020-12-12 11:30	EST	278	A
USGS	01470761	2020-12-12 11:45	EST	278	A
USGS	01470761	2020-12-12 12:00	EST	278	A
USGS	01470761	2020-12-12 12:15	EST	281	A
USGS	01470761	2020-12-12 12:30	EST	278	A
USGS	01470761	2020-12-12 12:45	EST	278	A
USGS	01470761	2020-12-12 13:00	EST	278	A
USGS	01470761	2020-12-12 13:15	EST	278	A
USGS	01470761	2020-12-12 13:30	EST	278	A
USGS	01470761	2020-12-12 13:45	EST	278	A
USGS	01470761	2020-12-12 14:00	EST	278	A
USGS	01470761	2020-12-12 14:15	EST	278	A
USGS	01470761	2020-12-12 14:30	EST	278	A
USGS	01470761	2020-12-12 14:45	EST	278	A
USGS	01470761	2020-12-12 15:00	EST	278	A
USGS	01470761	2020-12-12 15:15	EST	278	A
USGS	01470761	2020-12-12 15:30	EST	278	A
USGS	01470761	2020-12-12 15:45	EST	278	A
USGS	01470761	2020-12-12 16:00	EST	276	A
USGS	01470761	2020-12-12 16:15	EST	276	A
USGS	01470761	2020-12-12 16:30	EST	276	A
USGS	01470761	2020-12-12 16:45	EST	276	A
USGS	01470761	2020-12-12 17:00	EST	276	A
USGS	01470761	2020-12-12 17:15	EST	276	A
USGS	01470761	2020-12-12 17:30	EST	276	A
USGS	01470761	2020-12-12 17:45	EST	276	A
USGS	01470761	2020-12-12 18:00	EST	276	A
USGS	01470761	2020-12-12 18:15	EST	276	A
USGS	01470761	2020-12-12 18:30	EST	276	A
USGS	01470761	2020-12-12 18:45	EST	273	A
USGS	01470761	2020-12-12 19:00	EST	273	A
USGS	01470761	2020-12-12 19:15	EST	273	A
USGS	01470761	2020-12-12 19:30	EST	273	A
USGS	01470761	2020-12-12 19:45	EST	273	A
USGS	01470761	2020-12-12 20:00	EST	273	A
USGS	01470761	2020-12-12 20:15	EST	273	A
USGS	01470761	2020-12-12 20:30	EST	273	A
USGS	01470761	2020-12-12 20:45	EST	273	A
USGS	01470761	2020-12-12 21:00	EST	273	A
USGS	01470761	2020-12-12 21:15	EST	271	A
USGS	01470761	2020-12-12 21:30	EST	271	A
USGS	01470761	2020-12-12 21:45	EST	271	A
USGS	01470761	2020-12-12 22:00	EST	271	A
USGS	01470761	2020-12-12 22:15	EST	271	A
USGS	01470761	2020-12-12 22:30	EST	271	A
USGS	01470761	2020-12-12 22:45	EST	271	A
USGS	01470761	2020-12-12 23:00	EST	271	A
USGS	01470761	2020-12-12 23:15	EST	271	A
USGS	01470761	2020-12-12 23:30	EST	269	A
USGS	01470761	2020-12-12 23:45	EST	269	A
USGS	01470761	2020-12-13 00:00	EST	269	A
USGS	01470761	2020-12-13 00:15	EST	269	A
USGS	01470761	2020-12-13 00:30	EST	269	A
USGS	01470761	2020-12-13 00:45	EST	269	A
USGS	01470761	2020-12-13 01:00	EST	269	A
USGS	01470761	2020-12-13 01:15	EST	269	A
USGS	01470761	2020-12-13 01:30	EST	269	A
USGS	01470761	2020-12-13 01:45	EST	269	A
USGS	01470761	2020-12-13 02:00	EST	269	A
USGS	01470761	2020-12-13 02:15	EST	266	A
USGS	01470761	2020-12-13 02:30	EST	266	A
USGS	01470761	2020-12-13 02:45	EST	266	A
USGS	01470761	2020-12-13 03:00	EST	266	A
USGS	01470761	2020-12-13 03:15	EST	266	A
USGS	01470761	2020-12-13 03:30	EST	266	A
USGS	01470761	2020-12-13 03:45	EST	266	A
USGS	01470761	2020-12-13 04:00	EST	266	A
USGS	01470761	2020-12-13 04:15	EST	266	A
USGS	01470761	2020-12-13 04:30	EST	266	A
USGS	01470761	2020-12-13 04:45	EST	266	A
USGS	01470761	2020-12-13 05:00	EST	266	A
USGS	01470761	2020-12-13 05:15	EST	266	A
USGS	01470761	2020-12-13 05:30	EST	264	A
USGS	01470761	2020-12-13 05:45	EST	264	A
USGS	01470761	2020-12-13 06:00	EST	264	A
USGS	01470761	2020-12-13 06:15	EST	264	A
USGS	01470761	2020-12-13 06:30	EST	264	A
USGS	01470761	2020-12-13 06:45	EST	264	A
USGS	01470761	2020-12-13 07:00	EST	261	A
USGS	01470761	2020-12-13 07:15	EST	261	A
USGS	01470761	2020-12-13 07:30	EST	261	A
USGS	01470761	2020-12-13 07:45	EST	261	A
USGS	01470761	2020-12-13 08:00	EST	261	A
USGS	01470761	2020-12-13 08:15	EST	261	A
USGS	01470761	2020-12-13 08:30	EST	261	A
USGS	01470761	2020-12-13 08:45	EST	261	A
USGS	01470761	2020-12-13 09:00	EST	261	A
USGS	01470761	2020-12-13 09:15	EST	261	A
USGS	01470761	2020-12-13 09:30	EST	261	A
USGS	01470761	2020-12-13 09:45	EST	259	A
USGS	01470761	2020-12-13 10:00	EST	259	A
USGS	01470761	2020-12-13 10:15	EST	259	A
USGS	01470761	2020-12-13 10:30	EST	259	A
USGS	01470761	2020-12-13 10:45	EST	257	A
USGS	01470761	2020-12-13 11:00	EST	257	A
USGS	01470761	2020-12-13 11:15	EST	255	A
USGS	01470761	2020-12-13 11:30	EST	255	A
USGS	01470761	2020-12-13 11:45	EST	257	A
USGS	01470761	2020-12-13 12:00	EST	259	A
USGS	01470761	2020-12-13 12:15	EST	257	A
USGS	01470761	2020-12-13 12:30	EST	257	A
USGS	01470761	2020-12-13 12:45	EST	257	A
USGS	01470761	2020-12-13 13:00	EST	257	A
USGS	01470761	2020-12-13 13:15	EST	257	A
USGS	01470761	2020-12-13 13:30	EST	255	A
USGS	01470761	2020-12-13 13:45	EST	255	A
USGS	01470761	2020-12-13 14:00	EST	255	A
USGS	01470761	2020-12-13 14:15	EST	255	A
USGS	01470761	2020-12-13 14:30	EST	257	A
USGS	01470761	2020-12-13 14:45	EST	259	A
USGS	01470761	2020-12-13 15:00	EST	257	A
USGS	01470761	2020-12-13 15:15	EST	255	A
USGS	01470761	2020-12-13 15:30	EST	255	A
USGS	01470761	2020-12-13 15:45	EST	255	A
USGS	01470761	2020-12-13 16:00	EST	255	A
USGS	01470761	2020-12-13 16:15	EST	255	A
USGS	01470761	2020-12-13 16:30	EST	255	A
USGS	01470761	2020-12-13 16:45	EST	255	A
USGS	01470761	2020-12-13 17:00	EST	255	A
USGS	01470761	2020-12-13 17:15	EST	252	A
USGS	01470761	2020-12-13 17:30	EST	252	A
USGS	01470761	2020-12-13 17:45	EST	255	A
USGS	01470761	2020-12-13 18:00	EST	255	A
USGS	01470761	2020-12-13 18:15	EST	255	A
USGS	01470761	2020-12-13 18:30	EST	255	A
USGS	01470761	2020-12-13 18:45	EST	255	A
USGS	01470761	2020-12-13 19:00	EST	255	A
USGS	01470761	2020-12-13 19:15	EST	255	A
USGS	01470761	2020-12-13 19:30	EST	252	A
USGS	01470761	2020-12-13 19:45	EST	252	A
USGS	01470761	2020-12-13 20:00	EST	252	A
USGS	01470761	2020-12-13 20:15	EST	252	A
USGS	01470761	2020-12-13 20:30	EST	252	A
USGS	01470761	2020-12-13 20:45	EST	252	A
USGS	01470761	2020-12-13 21:00	EST	252	A
USGS	01470761	2020-12-13 21:15	EST	252	A
USGS	01470761	2020-12-13 21:30	EST	252	A
USGS	01470761	2020-12-13 21:45	EST	252	A
USGS	01470761	2020-12-13 22:00	EST	252	A
USGS	01470761	2020-12-13 22:15	EST	252	A
USGS	01470761	2020-12-13 22:30	EST	252	A
USGS	01470761	2020-12-13 22:45	EST	250	A
USGS	01470761	2020-12-13 23:00	EST	250	A
USGS	01470761	2020-12-13 23:15	EST	250	A
USGS	01470761	2020-12-13 23:30	EST	250	A
USGS	01470761	2020-12-13 23:45	EST	250	A
USGS	01470761	2020-12-14 00:00	EST	250	A
USGS	01470761	2020-12-14 00:15	EST	250	A
USGS	01470761	2020-12-14 00:30	EST	250	A
USGS	01470761	2020-12-14 00:45	EST	250	A
USGS	01470761	2020-12-14 01:00	EST	250	A
USGS	01470761	2020-12-14 01:15	EST	250	A
USGS	01470761	2020-12-14 01:30	EST	250	A
USGS	01470761	2020-12-14 01:45	EST	250	A
USGS	01470761	2020-12-14 02:00	EST	250	A
USGS	01470761	2020-12-14 02:15	EST	248	A
USGS	01470761	2020-12-14 02:30	EST	248	A
USGS	01470761	2020-12-14 02:45	EST	248	A
USGS	01470761	2020-12-14 03:00	EST	250	A
USGS	01470761	2020-12-14 03:15	EST	250	A
