# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-07-28 16:21:05 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01432055 Lackawaxen River near Baoba, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01432055
#            TS   parameter     Description
#        292366       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	292366_00060	292366_00060_cd
USGS	01432055	2021-10-09 21:30	EDT	2190	A
USGS	01432055	2021-10-09 21:45	EDT	2200	A
USGS	01432055	2021-10-09 22:00	EDT	2190	A
USGS	01432055	2021-10-09 22:15	EDT	2190	A
USGS	01432055	2021-10-09 22:30	EDT	2190	A
USGS	01432055	2021-10-09 22:45	EDT	2180	A
USGS	01432055	2021-10-09 23:00	EDT	2180	A
USGS	01432055	2021-10-09 23:15	EDT	2160	A
USGS	01432055	2021-10-09 23:30	EDT	2190	A
USGS	01432055	2021-10-09 23:45	EDT	2180	A
USGS	01432055	2021-10-10 00:00	EDT	2180	A
USGS	01432055	2021-10-10 00:15	EDT	2180	A
USGS	01432055	2021-10-10 00:30	EDT	2160	A
USGS	01432055	2021-10-10 00:45	EDT	2180	A
USGS	01432055	2021-10-10 01:00	EDT	2180	A
USGS	01432055	2021-10-10 01:15	EDT	2180	A
USGS	01432055	2021-10-10 01:30	EDT	2160	A
USGS	01432055	2021-10-10 01:45	EDT	2180	A
USGS	01432055	2021-10-10 02:00	EDT	2180	A
USGS	01432055	2021-10-10 02:15	EDT	2160	A
USGS	01432055	2021-10-10 02:30	EDT	2160	A
USGS	01432055	2021-10-10 02:45	EDT	2160	A
USGS	01432055	2021-10-10 03:00	EDT	2160	A
USGS	01432055	2021-10-10 03:15	EDT	2160	A
USGS	01432055	2021-10-10 03:30	EDT	2160	A
USGS	01432055	2021-10-10 03:45	EDT	2160	A
USGS	01432055	2021-10-10 04:00	EDT	2160	A
USGS	01432055	2021-10-10 04:15	EDT	2160	A
USGS	01432055	2021-10-10 04:30	EDT	2160	A
USGS	01432055	2021-10-10 04:45	EDT	2160	A
USGS	01432055	2021-10-10 05:00	EDT	2160	A
USGS	01432055	2021-10-10 05:15	EDT	2150	A
USGS	01432055	2021-10-10 05:30	EDT	2150	A
USGS	01432055	2021-10-10 05:45	EDT	2160	A
USGS	01432055	2021-10-10 06:00	EDT	2160	A
USGS	01432055	2021-10-10 06:15	EDT	2160	A
USGS	01432055	2021-10-10 06:30	EDT	2150	A
USGS	01432055	2021-10-10 06:45	EDT	2150	A
USGS	01432055	2021-10-10 07:00	EDT	2160	A
USGS	01432055	2021-10-10 07:15	EDT	2160	A
USGS	01432055	2021-10-10 07:30	EDT	2160	A
USGS	01432055	2021-10-10 07:45	EDT	2150	A
USGS	01432055	2021-10-10 08:00	EDT	2150	A
USGS	01432055	2021-10-10 08:15	EDT	2150	A
USGS	01432055	2021-10-10 08:30	EDT	2150	A
USGS	01432055	2021-10-10 08:45	EDT	2160	A
USGS	01432055	2021-10-10 09:00	EDT	2150	A
USGS	01432055	2021-10-10 09:15	EDT	2160	A
USGS	01432055	2021-10-10 09:30	EDT	2150	A
USGS	01432055	2021-10-10 09:45	EDT	2150	A
USGS	01432055	2021-10-10 10:00	EDT	2160	A
USGS	01432055	2021-10-10 10:15	EDT	2150	A
USGS	01432055	2021-10-10 10:30	EDT	2140	A
USGS	01432055	2021-10-10 10:45	EDT	2160	A
USGS	01432055	2021-10-10 11:00	EDT	2150	A
USGS	01432055	2021-10-10 11:15	EDT	2140	A
USGS	01432055	2021-10-10 11:30	EDT	2140	A
USGS	01432055	2021-10-10 11:45	EDT	2150	A
USGS	01432055	2021-10-10 12:00	EDT	2160	A
USGS	01432055	2021-10-10 12:15	EDT	1870	A
USGS	01432055	2021-10-10 12:30	EDT	1540	A
USGS	01432055	2021-10-10 12:45	EDT	1470	A
USGS	01432055	2021-10-10 13:00	EDT	1490	A
USGS	01432055	2021-10-10 13:15	EDT	1490	A
USGS	01432055	2021-10-10 13:30	EDT	1470	A
USGS	01432055	2021-10-10 13:45	EDT	1470	A
USGS	01432055	2021-10-10 14:00	EDT	1490	A
USGS	01432055	2021-10-10 14:15	EDT	1470	A
USGS	01432055	2021-10-10 14:30	EDT	1460	A
USGS	01432055	2021-10-10 14:45	EDT	1490	A
USGS	01432055	2021-10-10 15:00	EDT	1470	A
USGS	01432055	2021-10-10 15:15	EDT	1490	A
USGS	01432055	2021-10-10 15:30	EDT	1470	A
USGS	01432055	2021-10-10 15:45	EDT	1470	A
USGS	01432055	2021-10-10 16:00	EDT	1490	A
USGS	01432055	2021-10-10 16:15	EDT	1470	A
USGS	01432055	2021-10-10 16:30	EDT	1460	A
USGS	01432055	2021-10-10 16:45	EDT	1460	A
USGS	01432055	2021-10-10 17:00	EDT	1470	A
USGS	01432055	2021-10-10 17:15	EDT	1460	A
USGS	01432055	2021-10-10 17:30	EDT	1470	A
USGS	01432055	2021-10-10 17:45	EDT	1460	A
USGS	01432055	2021-10-10 18:00	EDT	1470	A
USGS	01432055	2021-10-10 18:15	EDT	1470	A
USGS	01432055	2021-10-10 18:30	EDT	1460	A
USGS	01432055	2021-10-10 18:45	EDT	1460	A
USGS	01432055	2021-10-10 19:00	EDT	1460	A
USGS	01432055	2021-10-10 19:15	EDT	1460	A
USGS	01432055	2021-10-10 19:30	EDT	1460	A
USGS	01432055	2021-10-10 19:45	EDT	1470	A
USGS	01432055	2021-10-10 20:00	EDT	1460	A
USGS	01432055	2021-10-10 20:15	EDT	1470	A
USGS	01432055	2021-10-10 20:30	EDT	1470	A
USGS	01432055	2021-10-10 20:45	EDT	1470	A
USGS	01432055	2021-10-10 21:00	EDT	1460	A
USGS	01432055	2021-10-10 21:15	EDT	1460	A
USGS	01432055	2021-10-10 21:30	EDT	1160	A
USGS	01432055	2021-10-10 21:45	EDT	710	A
USGS	01432055	2021-10-10 22:00	EDT	527	A
USGS	01432055	2021-10-10 22:15	EDT	486	A
USGS	01432055	2021-10-10 22:30	EDT	479	A
USGS	01432055	2021-10-10 22:45	EDT	471	A
USGS	01432055	2021-10-10 23:00	EDT	471	A
USGS	01432055	2021-10-10 23:15	EDT	471	A
USGS	01432055	2021-10-10 23:30	EDT	471	A
USGS	01432055	2021-10-10 23:45	EDT	471	A
USGS	01432055	2021-10-11 00:00	EDT	471	A
USGS	01432055	2021-10-11 00:15	EDT	471	A
USGS	01432055	2021-10-11 00:30	EDT	471	A
USGS	01432055	2021-10-11 00:45	EDT	471	A
USGS	01432055	2021-10-11 01:00	EDT	463	A
USGS	01432055	2021-10-11 01:15	EDT	463	A
USGS	01432055	2021-10-11 01:30	EDT	463	A
USGS	01432055	2021-10-11 01:45	EDT	463	A
USGS	01432055	2021-10-11 02:00	EDT	463	A
USGS	01432055	2021-10-11 02:15	EDT	463	A
USGS	01432055	2021-10-11 02:30	EDT	463	A
USGS	01432055	2021-10-11 02:45	EDT	463	A
USGS	01432055	2021-10-11 03:00	EDT	471	A
USGS	01432055	2021-10-11 03:15	EDT	463	A
USGS	01432055	2021-10-11 03:30	EDT	463	A
USGS	01432055	2021-10-11 03:45	EDT	463	A
USGS	01432055	2021-10-11 04:00	EDT	463	A
USGS	01432055	2021-10-11 04:15	EDT	463	A
USGS	01432055	2021-10-11 04:30	EDT	463	A
USGS	01432055	2021-10-11 04:45	EDT	463	A
USGS	01432055	2021-10-11 05:00	EDT	463	A
USGS	01432055	2021-10-11 05:15	EDT	463	A
USGS	01432055	2021-10-11 05:30	EDT	463	A
USGS	01432055	2021-10-11 05:45	EDT	463	A
USGS	01432055	2021-10-11 06:00	EDT	463	A
USGS	01432055	2021-10-11 06:15	EDT	455	A
USGS	01432055	2021-10-11 06:30	EDT	463	A
USGS	01432055	2021-10-11 06:45	EDT	463	A
USGS	01432055	2021-10-11 07:00	EDT	463	A
USGS	01432055	2021-10-11 07:15	EDT	455	A
USGS	01432055	2021-10-11 07:30	EDT	455	A
USGS	01432055	2021-10-11 07:45	EDT	463	A
USGS	01432055	2021-10-11 08:00	EDT	455	A
USGS	01432055	2021-10-11 08:15	EDT	455	A
USGS	01432055	2021-10-11 08:30	EDT	455	A
USGS	01432055	2021-10-11 08:45	EDT	455	A
USGS	01432055	2021-10-11 09:00	EDT	455	A
USGS	01432055	2021-10-11 09:15	EDT	455	A
USGS	01432055	2021-10-11 09:30	EDT	455	A
USGS	01432055	2021-10-11 09:45	EDT	912	A
USGS	01432055	2021-10-11 10:00	EDT	1180	A
USGS	01432055	2021-10-11 10:15	EDT	1220	A
USGS	01432055	2021-10-11 10:30	EDT	1200	A
USGS	01432055	2021-10-11 10:45	EDT	1220	A
USGS	01432055	2021-10-11 11:00	EDT	1200	A
USGS	01432055	2021-10-11 11:15	EDT	1200	A
USGS	01432055	2021-10-11 11:30	EDT	1200	A
USGS	01432055	2021-10-11 11:45	EDT	1220	A
USGS	01432055	2021-10-11 12:00	EDT	1200	A
USGS	01432055	2021-10-11 12:15	EDT	1220	A
USGS	01432055	2021-10-11 12:30	EDT	1200	A
USGS	01432055	2021-10-11 12:45	EDT	1200	A
USGS	01432055	2021-10-11 13:00	EDT	1200	A
USGS	01432055	2021-10-11 13:15	EDT	1220	A
USGS	01432055	2021-10-11 13:30	EDT	1200	A
USGS	01432055	2021-10-11 13:45	EDT	1200	A
USGS	01432055	2021-10-11 14:00	EDT	1200	A
USGS	01432055	2021-10-11 14:15	EDT	1200	A
USGS	01432055	2021-10-11 14:30	EDT	1200	A
USGS	01432055	2021-10-11 14:45	EDT	1200	A
USGS	01432055	2021-10-11 15:00	EDT	1200	A
USGS	01432055	2021-10-11 15:15	EDT	1200	A
USGS	01432055	2021-10-11 15:30	EDT	1200	A
USGS	01432055	2021-10-11 15:45	EDT	1220	A
USGS	01432055	2021-10-11 16:00	EDT	1200	A
USGS	01432055	2021-10-11 16:15	EDT	1220	A
USGS	01432055	2021-10-11 16:30	EDT	1330	A
USGS	01432055	2021-10-11 16:45	EDT	1700	A
USGS	01432055	2021-10-11 17:00	EDT	1740	A
USGS	01432055	2021-10-11 17:15	EDT	1760	A
USGS	01432055	2021-10-11 17:30	EDT	1740	A
USGS	01432055	2021-10-11 17:45	EDT	1760	A
USGS	01432055	2021-10-11 18:00	EDT	1760	A
USGS	01432055	2021-10-11 18:15	EDT	1760	A
USGS	01432055	2021-10-11 18:30	EDT	1740	A
USGS	01432055	2021-10-11 18:45	EDT	1730	A
USGS	01432055	2021-10-11 19:00	EDT	1740	A
USGS	01432055	2021-10-11 19:15	EDT	1740	A
USGS	01432055	2021-10-11 19:30	EDT	1740	A
USGS	01432055	2021-10-11 19:45	EDT	1760	A
USGS	01432055	2021-10-11 20:00	EDT	1760	A
USGS	01432055	2021-10-11 20:15	EDT	1740	A
USGS	01432055	2021-10-11 20:30	EDT	1740	A
USGS	01432055	2021-10-11 20:45	EDT	1740	A
USGS	01432055	2021-10-11 21:00	EDT	1740	A
USGS	01432055	2021-10-11 21:15	EDT	1760	A
USGS	01432055	2021-10-11 21:30	EDT	1760	A
USGS	01432055	2021-10-11 21:45	EDT	1730	A
USGS	01432055	2021-10-11 22:00	EDT	1730	A
USGS	01432055	2021-10-11 22:15	EDT	1740	A
USGS	01432055	2021-10-11 22:30	EDT	1730	A
USGS	01432055	2021-10-11 22:45	EDT	1730	A
USGS	01432055	2021-10-11 23:00	EDT	1740	A
USGS	01432055	2021-10-11 23:15	EDT	1730	A
USGS	01432055	2021-10-11 23:30	EDT	1730	A
USGS	01432055	2021-10-11 23:45	EDT	1740	A
USGS	01432055	2021-10-12 00:00	EDT	1740	A
USGS	01432055	2021-10-12 00:15	EDT	1730	A
USGS	01432055	2021-10-12 00:30	EDT	1720	A
USGS	01432055	2021-10-12 00:45	EDT	1640	A
USGS	01432055	2021-10-12 01:00	EDT	1520	A
USGS	01432055	2021-10-12 01:15	EDT	1500	A
USGS	01432055	2021-10-12 01:30	EDT	1490	A
USGS	01432055	2021-10-12 01:45	EDT	1400	A
USGS	01432055	2021-10-12 02:00	EDT	1340	A
USGS	01432055	2021-10-12 02:15	EDT	1340	A
USGS	01432055	2021-10-12 02:30	EDT	1330	A
USGS	01432055	2021-10-12 02:45	EDT	1270	A
USGS	01432055	2021-10-12 03:00	EDT	1160	A
USGS	01432055	2021-10-12 03:15	EDT	963	A
USGS	01432055	2021-10-12 03:30	EDT	861	A
USGS	01432055	2021-10-12 03:45	EDT	852	A
USGS	01432055	2021-10-12 04:00	EDT	803	A
USGS	01432055	2021-10-12 04:15	EDT	765	A
USGS	01432055	2021-10-12 04:30	EDT	765	A
USGS	01432055	2021-10-12 04:45	EDT	756	A
USGS	01432055	2021-10-12 05:00	EDT	756	A
USGS	01432055	2021-10-12 05:15	EDT	719	A
USGS	01432055	2021-10-12 05:30	EDT	683	A
USGS	01432055	2021-10-12 05:45	EDT	674	A
USGS	01432055	2021-10-12 06:00	EDT	674	A
USGS	01432055	2021-10-12 06:15	EDT	674	A
USGS	01432055	2021-10-12 06:30	EDT	674	A
USGS	01432055	2021-10-12 06:45	EDT	674	A
USGS	01432055	2021-10-12 07:00	EDT	674	A
USGS	01432055	2021-10-12 07:15	EDT	674	A
USGS	01432055	2021-10-12 07:30	EDT	665	A
USGS	01432055	2021-10-12 07:45	EDT	674	A
USGS	01432055	2021-10-12 08:00	EDT	665	A
USGS	01432055	2021-10-12 08:15	EDT	665	A
USGS	01432055	2021-10-12 08:30	EDT	665	A
USGS	01432055	2021-10-12 08:45	EDT	665	A
USGS	01432055	2021-10-12 09:00	EDT	674	A
USGS	01432055	2021-10-12 09:15	EDT	665	A
USGS	01432055	2021-10-12 09:30	EDT	665	A
USGS	01432055	2021-10-12 09:45	EDT	665	A
USGS	01432055	2021-10-12 10:00	EDT	665	A
USGS	01432055	2021-10-12 10:15	EDT	665	A
USGS	01432055	2021-10-12 10:30	EDT	665	A
USGS	01432055	2021-10-12 10:45	EDT	665	A
USGS	01432055	2021-10-12 11:00	EDT	665	A
USGS	01432055	2021-10-12 11:15	EDT	665	A
USGS	01432055	2021-10-12 11:30	EDT	656	A
USGS	01432055	2021-10-12 11:45	EDT	656	A
USGS	01432055	2021-10-12 12:00	EDT	665	A
USGS	01432055	2021-10-12 12:15	EDT	665	A
USGS	01432055	2021-10-12 12:30	EDT	656	A
USGS	01432055	2021-10-12 12:45	EDT	656	A
USGS	01432055	2021-10-12 13:00	EDT	656	A
USGS	01432055	2021-10-12 13:15	EDT	665	A
USGS	01432055	2021-10-12 13:30	EDT	656	A
USGS	01432055	2021-10-12 13:45	EDT	656	A
USGS	01432055	2021-10-12 14:00	EDT	656	A
USGS	01432055	2021-10-12 14:15	EDT	656	A
USGS	01432055	2021-10-12 14:30	EDT	656	A
USGS	01432055	2021-10-12 14:45	EDT	656	A
USGS	01432055	2021-10-12 15:00	EDT	656	A
USGS	01432055	2021-10-12 15:15	EDT	656	A
USGS	01432055	2021-10-12 15:30	EDT	656	A
USGS	01432055	2021-10-12 15:45	EDT	656	A
USGS	01432055	2021-10-12 16:00	EDT	656	A
USGS	01432055	2021-10-12 16:15	EDT	656	A
USGS	01432055	2021-10-12 16:30	EDT	656	A
USGS	01432055	2021-10-12 16:45	EDT	656	A
USGS	01432055	2021-10-12 17:00	EDT	656	A
USGS	01432055	2021-10-12 17:15	EDT	648	A
USGS	01432055	2021-10-12 17:30	EDT	648	A
USGS	01432055	2021-10-12 17:45	EDT	656	A
USGS	01432055	2021-10-12 18:00	EDT	656	A
USGS	01432055	2021-10-12 18:15	EDT	648	A
USGS	01432055	2021-10-12 18:30	EDT	648	A
USGS	01432055	2021-10-12 18:45	EDT	656	A
USGS	01432055	2021-10-12 19:00	EDT	656	A
USGS	01432055	2021-10-12 19:15	EDT	648	A
USGS	01432055	2021-10-12 19:30	EDT	656	A
USGS	01432055	2021-10-12 19:45	EDT	656	A
USGS	01432055	2021-10-12 20:00	EDT	648	A
USGS	01432055	2021-10-12 20:15	EDT	648	A
USGS	01432055	2021-10-12 20:30	EDT	648	A
USGS	01432055	2021-10-12 20:45	EDT	622	A
USGS	01432055	2021-10-12 21:00	EDT	494	A
USGS	01432055	2021-10-12 21:15	EDT	432	A
USGS	01432055	2021-10-12 21:30	EDT	410	A
USGS	01432055	2021-10-12 21:45	EDT	410	A
USGS	01432055	2021-10-12 22:00	EDT	403	A
USGS	01432055	2021-10-12 22:15	EDT	410	A
USGS	01432055	2021-10-12 22:30	EDT	403	A
USGS	01432055	2021-10-12 22:45	EDT	410	A
USGS	01432055	2021-10-12 23:00	EDT	403	A
USGS	01432055	2021-10-12 23:15	EDT	403	A
USGS	01432055	2021-10-12 23:30	EDT	403	A
USGS	01432055	2021-10-12 23:45	EDT	403	A
USGS	01432055	2021-10-13 00:00	EDT	403	A
USGS	01432055	2021-10-13 00:15	EDT	403	A
USGS	01432055	2021-10-13 00:30	EDT	403	A
USGS	01432055	2021-10-13 00:45	EDT	403	A
USGS	01432055	2021-10-13 01:00	EDT	403	A
USGS	01432055	2021-10-13 01:15	EDT	403	A
USGS	01432055	2021-10-13 01:30	EDT	395	A
USGS	01432055	2021-10-13 01:45	EDT	395	A
USGS	01432055	2021-10-13 02:00	EDT	403	A
USGS	01432055	2021-10-13 02:15	EDT	403	A
USGS	01432055	2021-10-13 02:30	EDT	395	A
USGS	01432055	2021-10-13 02:45	EDT	395	A
USGS	01432055	2021-10-13 03:00	EDT	403	A
USGS	01432055	2021-10-13 03:15	EDT	403	A
USGS	01432055	2021-10-13 03:30	EDT	395	A
USGS	01432055	2021-10-13 03:45	EDT	395	A
USGS	01432055	2021-10-13 04:00	EDT	395	A
USGS	01432055	2021-10-13 04:15	EDT	395	A
USGS	01432055	2021-10-13 04:30	EDT	395	A
USGS	01432055	2021-10-13 04:45	EDT	395	A
USGS	01432055	2021-10-13 05:00	EDT	395	A
USGS	01432055	2021-10-13 05:15	EDT	395	A
USGS	01432055	2021-10-13 05:30	EDT	395	A
USGS	01432055	2021-10-13 05:45	EDT	395	A
USGS	01432055	2021-10-13 06:00	EDT	395	A
USGS	01432055	2021-10-13 06:15	EDT	395	A
USGS	01432055	2021-10-13 06:30	EDT	388	A
USGS	01432055	2021-10-13 06:45	EDT	395	A
USGS	01432055	2021-10-13 07:00	EDT	395	A
USGS	01432055	2021-10-13 07:15	EDT	395	A
USGS	01432055	2021-10-13 07:30	EDT	395	A
USGS	01432055	2021-10-13 07:45	EDT	388	A
USGS	01432055	2021-10-13 08:00	EDT	388	A
USGS	01432055	2021-10-13 08:15	EDT	388	A
USGS	01432055	2021-10-13 08:30	EDT	395	A
USGS	01432055	2021-10-13 08:45	EDT	395	A
USGS	01432055	2021-10-13 09:00	EDT	395	A
USGS	01432055	2021-10-13 09:15	EDT	388	A
USGS	01432055	2021-10-13 09:30	EDT	388	A
USGS	01432055	2021-10-13 09:45	EDT	388	A
USGS	01432055	2021-10-13 10:00	EDT	388	A
USGS	01432055	2021-10-13 10:15	EDT	388	A
USGS	01432055	2021-10-13 10:30	EDT	388	A
USGS	01432055	2021-10-13 10:45	EDT	656	A
USGS	01432055	2021-10-13 11:00	EDT	912	A
USGS	01432055	2021-10-13 11:15	EDT	932	A
USGS	01432055	2021-10-13 11:30	EDT	902	A
USGS	01432055	2021-10-13 11:45	EDT	881	A
USGS	01432055	2021-10-13 12:00	EDT	891	A
USGS	01432055	2021-10-13 12:15	EDT	891	A
USGS	01432055	2021-10-13 12:30	EDT	891	A
USGS	01432055	2021-10-13 12:45	EDT	891	A
USGS	01432055	2021-10-13 13:00	EDT	891	A
USGS	01432055	2021-10-13 13:15	EDT	891	A
USGS	01432055	2021-10-13 13:30	EDT	891	A
USGS	01432055	2021-10-13 13:45	EDT	881	A
USGS	01432055	2021-10-13 14:00	EDT	881	A
USGS	01432055	2021-10-13 14:15	EDT	881	A
USGS	01432055	2021-10-13 14:30	EDT	881	A
USGS	01432055	2021-10-13 14:45	EDT	871	A
USGS	01432055	2021-10-13 15:00	EDT	871	A
USGS	01432055	2021-10-13 15:15	EDT	871	A
USGS	01432055	2021-10-13 15:30	EDT	871	A
USGS	01432055	2021-10-13 15:45	EDT	881	A
USGS	01432055	2021-10-13 16:00	EDT	881	A
USGS	01432055	2021-10-13 16:15	EDT	881	A
USGS	01432055	2021-10-13 16:30	EDT	881	A
USGS	01432055	2021-10-13 16:45	EDT	871	A
USGS	01432055	2021-10-13 17:00	EDT	881	A
USGS	01432055	2021-10-13 17:15	EDT	871	A
USGS	01432055	2021-10-13 17:30	EDT	871	A
USGS	01432055	2021-10-13 17:45	EDT	881	A
USGS	01432055	2021-10-13 18:00	EDT	871	A
USGS	01432055	2021-10-13 18:15	EDT	871	A
USGS	01432055	2021-10-13 18:30	EDT	871	A
USGS	01432055	2021-10-13 18:45	EDT	871	A
USGS	01432055	2021-10-13 19:00	EDT	861	A
USGS	01432055	2021-10-13 19:15	EDT	861	A
USGS	01432055	2021-10-13 19:30	EDT	861	A
USGS	01432055	2021-10-13 19:45	EDT	871	A
USGS	01432055	2021-10-13 20:00	EDT	871	A
USGS	01432055	2021-10-13 20:15	EDT	871	A
USGS	01432055	2021-10-13 20:30	EDT	861	A
USGS	01432055	2021-10-13 20:45	EDT	861	A
USGS	01432055	2021-10-13 21:00	EDT	871	A
USGS	01432055	2021-10-13 21:15	EDT	871	A
USGS	01432055	2021-10-13 21:30	EDT	871	A
USGS	01432055	2021-10-13 21:45	EDT	871	A
USGS	01432055	2021-10-13 22:00	EDT	852	A
USGS	01432055	2021-10-13 22:15	EDT	639	A
USGS	01432055	2021-10-13 22:30	EDT	455	A
USGS	01432055	2021-10-13 22:45	EDT	388	A
USGS	01432055	2021-10-13 23:00	EDT	374	A
USGS	01432055	2021-10-13 23:15	EDT	367	A
USGS	01432055	2021-10-13 23:30	EDT	367	A
USGS	01432055	2021-10-13 23:45	EDT	367	A
USGS	01432055	2021-10-14 00:00	EDT	367	A
USGS	01432055	2021-10-14 00:15	EDT	367	A
USGS	01432055	2021-10-14 00:30	EDT	367	A
USGS	01432055	2021-10-14 00:45	EDT	367	A
USGS	01432055	2021-10-14 01:00	EDT	367	A
USGS	01432055	2021-10-14 01:15	EDT	360	A
USGS	01432055	2021-10-14 01:30	EDT	367	A
USGS	01432055	2021-10-14 01:45	EDT	367	A
USGS	01432055	2021-10-14 02:00	EDT	360	A
USGS	01432055	2021-10-14 02:15	EDT	360	A
USGS	01432055	2021-10-14 02:30	EDT	360	A
USGS	01432055	2021-10-14 02:45	EDT	367	A
USGS	01432055	2021-10-14 03:00	EDT	360	A
USGS	01432055	2021-10-14 03:15	EDT	360	A
USGS	01432055	2021-10-14 03:30	EDT	360	A
USGS	01432055	2021-10-14 03:45	EDT	360	A
USGS	01432055	2021-10-14 04:00	EDT	367	A
USGS	01432055	2021-10-14 04:15	EDT	360	A
USGS	01432055	2021-10-14 04:30	EDT	360	A
USGS	01432055	2021-10-14 04:45	EDT	360	A
USGS	01432055	2021-10-14 05:00	EDT	360	A
USGS	01432055	2021-10-14 05:15	EDT	367	A
USGS	01432055	2021-10-14 05:30	EDT	360	A
USGS	01432055	2021-10-14 05:45	EDT	360	A
USGS	01432055	2021-10-14 06:00	EDT	360	A
USGS	01432055	2021-10-14 06:15	EDT	360	A
USGS	01432055	2021-10-14 06:30	EDT	360	A
USGS	01432055	2021-10-14 06:45	EDT	360	A
USGS	01432055	2021-10-14 07:00	EDT	353	A
USGS	01432055	2021-10-14 07:15	EDT	353	A
USGS	01432055	2021-10-14 07:30	EDT	353	A
USGS	01432055	2021-10-14 07:45	EDT	353	A
USGS	01432055	2021-10-14 08:00	EDT	353	A
USGS	01432055	2021-10-14 08:15	EDT	353	A
USGS	01432055	2021-10-14 08:30	EDT	353	A
USGS	01432055	2021-10-14 08:45	EDT	353	A
USGS	01432055	2021-10-14 09:00	EDT	353	A
USGS	01432055	2021-10-14 09:15	EDT	353	A
USGS	01432055	2021-10-14 09:30	EDT	353	A
USGS	01432055	2021-10-14 09:45	EDT	511	A
USGS	01432055	2021-10-14 10:00	EDT	784	A
USGS	01432055	2021-10-14 10:15	EDT	842	A
USGS	01432055	2021-10-14 10:30	EDT	852	A
USGS	01432055	2021-10-14 10:45	EDT	852	A
USGS	01432055	2021-10-14 11:00	EDT	852	A
USGS	01432055	2021-10-14 11:15	EDT	852	A
USGS	01432055	2021-10-14 11:30	EDT	852	A
USGS	01432055	2021-10-14 11:45	EDT	842	A
USGS	01432055	2021-10-14 12:00	EDT	852	A
USGS	01432055	2021-10-14 12:15	EDT	852	A
USGS	01432055	2021-10-14 12:30	EDT	842	A
USGS	01432055	2021-10-14 12:45	EDT	842	A
USGS	01432055	2021-10-14 13:00	EDT	842	A
USGS	01432055	2021-10-14 13:15	EDT	842	A
USGS	01432055	2021-10-14 13:30	EDT	842	A
USGS	01432055	2021-10-14 13:45	EDT	842	A
USGS	01432055	2021-10-14 14:00	EDT	842	A
USGS	01432055	2021-10-14 14:15	EDT	842	A
USGS	01432055	2021-10-14 14:30	EDT	842	A
USGS	01432055	2021-10-14 14:45	EDT	832	A
USGS	01432055	2021-10-14 15:00	EDT	842	A
USGS	01432055	2021-10-14 15:15	EDT	842	A
USGS	01432055	2021-10-14 15:30	EDT	842	A
USGS	01432055	2021-10-14 15:45	EDT	842	A
USGS	01432055	2021-10-14 16:00	EDT	842	A
USGS	01432055	2021-10-14 16:15	EDT	842	A
USGS	01432055	2021-10-14 16:30	EDT	842	A
USGS	01432055	2021-10-14 16:45	EDT	842	A
USGS	01432055	2021-10-14 17:00	EDT	842	A
USGS	01432055	2021-10-14 17:15	EDT	832	A
USGS	01432055	2021-10-14 17:30	EDT	842	A
USGS	01432055	2021-10-14 17:45	EDT	832	A
USGS	01432055	2021-10-14 18:00	EDT	832	A
USGS	01432055	2021-10-14 18:15	EDT	832	A
USGS	01432055	2021-10-14 18:30	EDT	832	A
USGS	01432055	2021-10-14 18:45	EDT	832	A
USGS	01432055	2021-10-14 19:00	EDT	832	A
USGS	01432055	2021-10-14 19:15	EDT	832	A
USGS	01432055	2021-10-14 19:30	EDT	832	A
USGS	01432055	2021-10-14 19:45	EDT	832	A
USGS	01432055	2021-10-14 20:00	EDT	832	A
USGS	01432055	2021-10-14 20:15	EDT	822	A
USGS	01432055	2021-10-14 20:30	EDT	832	A
USGS	01432055	2021-10-14 20:45	EDT	822	A
USGS	01432055	2021-10-14 21:00	EDT	832	A
USGS	01432055	2021-10-14 21:15	EDT	832	A
USGS	01432055	2021-10-14 21:30	EDT	803	A
USGS	01432055	2021-10-14 21:45	EDT	587	A
USGS	01432055	2021-10-14 22:00	EDT	417	A
USGS	01432055	2021-10-14 22:15	EDT	353	A
USGS	01432055	2021-10-14 22:30	EDT	340	A
USGS	01432055	2021-10-14 22:45	EDT	333	A
USGS	01432055	2021-10-14 23:00	EDT	333	A
USGS	01432055	2021-10-14 23:15	EDT	333	A
USGS	01432055	2021-10-14 23:30	EDT	333	A
USGS	01432055	2021-10-14 23:45	EDT	333	A
USGS	01432055	2021-10-15 00:00	EDT	333	A
USGS	01432055	2021-10-15 00:15	EDT	333	A
USGS	01432055	2021-10-15 00:30	EDT	333	A
USGS	01432055	2021-10-15 00:45	EDT	333	A
